split,random_state,variables,year_start,hot_encode,anomaly,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
5,256787,pre_ndvi,2016,False,True,432,345,87,"[1.0, 0.001]","[0.35484326299210034, 0.42607668957434586]",0.5130626202223412,0.7169692975678366,0.514044973654917,0.5885750361474886,0.7672950149325399,0.5887416399403267,0.19105092874098162,0.5118768190264344,0.2620178778566211,,,,,,
7,146316,pre_ndvi,2016,False,True,432,345,87,"[0.1, 0.01]","[0.468541470334106, 0.5500466756495577]",0.5665024532593603,0.7530039544065865,0.5670149553519567,0.6243461317242736,0.7904159079320727,0.6247573075120829,0.1120464376359751,0.4625577553286514,0.21395967701468052,,,,,,
9,107473,pre_ndvi,2016,False,True,432,345,87,"[0.1, 0.01]","[0.3871325922094113, 0.448338273919002]",0.4591447795435901,0.680075384609591,0.4625025287518832,0.5404564445620217,0.735444221726075,0.5408782032702723,0.5985293751161147,0.7750797890114836,0.6007486793340858,,,,,,
8,772246,pre_ndvi,2016,False,True,432,345,87,"[0.1, 0.001]","[0.4005617710469501, 0.45913856070348835]",0.4799210326618929,0.6939298843718631,0.4815386844243473,0.5500724284163825,0.7417321612875017,0.5501665990882285,0.591262534756382,0.7803327706445777,0.6089192329418431,,,,,,
1,116739,pre_ndvi,2009,False,False,936,748,188,"[0.01, 0.01]","[0.3743058197296156, 0.439433814172816]",0.4451081578851541,0.6674893241052264,0.445541997794452,0.4868215272553298,0.6980162778168674,0.48722672409731416,0.4577799529249358,0.6782305362250531,0.45999666026812314,0.19195904672331376,0.4686469912999829,0.21963000245452624,0.09388761533232826,0.40446829093774095,0.16359459837409707
0,670487,pre_ndvi,2009,False,False,936,748,188,"[0.01, 0.001]","[0.3720794288377586, 0.44086790619200533]",0.44427038649225215,0.6670642937646274,0.4449747720157011,0.4876445755315616,0.6983845696046391,0.487741007061857,0.47133369586553364,0.6874211196272855,0.47254779570963074,0.15167398196528903,0.45087848373217104,0.20329140709262164,0.11885243899934639,0.40062024607143826,0.16049658156233973
2,26225,pre_ndvi,2009,False,False,936,748,188,"[0.01, 0.01]","[0.3977490033958566, 0.4635159847187128]",0.4682564948122552,0.6843490763962634,0.46833365836441876,0.49969803239031807,0.7071643159927758,0.5000813698135306,0.41119954100339384,0.6490067937692189,0.4212098183586014,0.1551257807016545,0.43421977978072207,0.18854681715281876,0.2061004179637117,0.47334864808903954,0.2240589426477214
3,777572,pre_ndvi,2009,False,False,936,748,188,"[0.01, 0.001]","[0.39043897037434216, 0.4582601013482166]",0.4598419810708997,0.6784971837523346,0.4603584283598493,0.5010803751292303,0.7079443943555147,0.5011852654993966,0.41886155688007054,0.6475076133560842,0.41926610935409225,0.16145485674826443,0.45079825474810564,0.20321906648393795,0.1741149461057534,0.46780191226014867,0.21883862911425184
6,234053,pre_ndvi,2016,False,True,432,345,87,"[0.1, 1.0000000000000003e-09]","[0.4225518380694159, 0.5053533973212915]",0.5298744084790696,0.7290108984354102,0.531456890037604,0.5846636198273509,0.7646528787960526,0.5846940250510907,0.42891152822224465,0.6870145192066144,0.47198894960069554,,,,,,
4,288389,pre_ndvi,2009,False,False,936,748,188,"[0.01, 0.001]","[0.3625613247066598, 0.41139464275990456]",0.4210520879034516,0.6502410955355198,0.42281348232323296,0.47935962879489036,0.6924086777303792,0.4794297769963321,0.4966731718024311,0.7063388732198579,0.4989146038214985,0.09776844989823619,0.40235907306527113,0.1618928236779442,0.3236781197561486,0.5727639078575313,0.3280584941442306
5,256787,pre_ndvi,2009,False,False,936,748,188,"[0.01, 0.001]","[0.3524396809284404, 0.4194023586851513]",0.4254261016277745,0.653455788252657,0.42700446720090135,0.47896717034216874,0.6921398033466594,0.4790575073767523,0.5085776913520892,0.7164741138150943,0.5133351557671247,0.12606150309425534,0.42569954134076593,0.18122009949773848,0.16300360382731016,0.4608949813495354,0.21242418383318856
6,234053,pre_ndvi,2009,False,False,936,748,188,"[0.01, 0.001]","[0.3709156850102143, 0.43869684378829943]",0.43873154801288217,0.6631038432595974,0.4397067069456487,0.48525319563958114,0.6966758990990766,0.4853573083855067,0.48640947452526195,0.6989703914162233,0.4885596080765484,0.13209729361115985,0.4272938363557936,0.1825800225876517,0.14404949485486607,0.44542093607594846,0.19839981029477416
7,146316,pre_ndvi,2009,False,False,936,748,188,"[0.01, 0.001]","[0.3337806911536124, 0.4115924577778073]",0.4388505216365882,0.6632485719294745,0.4398986681664873,0.49512120408019644,0.7037298008762014,0.4952356326412581,0.450917651817624,0.6737198955960195,0.45389849772191143,0.16817505355816842,0.46294226895080626,0.21431554438132064,0.008249885358861841,0.3800369115463842,0.14442805413771426
9,107473,pre_ndvi,2009,False,False,936,748,188,"[0.01, 0.01]","[0.3963192209320726, 0.46279739692559774]",0.4671652396077224,0.6836670030262413,0.4674005710268826,0.5064512806357914,0.7119653433472632,0.5068946501275864,0.37863384710819437,0.618877660671061,0.3830095588776849,0.16049323422413908,0.44591911724743455,0.19884385912673128,0.12586244547379433,0.4300580134579931,0.18494989493943537
8,772246,pre_ndvi,2009,False,False,936,748,188,"[0.01, 0.001]","[0.384708443488271, 0.45883702374435076]",0.4595479212023216,0.6783690426155262,0.4601845579791056,0.5052022215565446,0.7108630804320283,0.5053263191213123,0.4115379190013362,0.6450076187392124,0.4160348282316292,0.1907935404786194,0.4777463029172067,0.22824152995105942,0.08600873881023674,0.4175170421830179,0.17432048051325594
0,670487,pre_ndvi,2016,False,False,432,345,87,"[0.01, 0.01]","[0.38825376914063936, 0.41019023560667467]",0.44902035581120114,0.6714572482334507,0.45085483620523775,0.5328880292666484,0.7303294586321437,0.5333811181459202,0.5805771683420771,0.7627820702610921,0.5818364867117977,0.01813687468972036,0.32150005255849046,0.10336228379511213,0.41752127842681674,0.6971985829627487,0.48608586408526483
1,116739,pre_ndvi,2016,False,False,432,345,87,"[0.01, 0.01]","[0.43678475749562684, 0.48410569334030706]",0.49443654910476365,0.7036666421546675,0.4951467432812248,0.5590987917970468,0.7481709190631618,0.5597597241318162,0.4799529112719654,0.7323128665726901,0.5362821345479106,0.14819571018406552,0.43702208364511963,0.19098830159352193,-0.3720165091923018,0.022391347006975672,0.0005013724207867985
3,777572,pre_ndvi,2016,False,False,432,345,87,"[0.1, 0.01]","[0.4263548955888827, 0.46463730604065157]",0.48493920103859156,0.6964477470292869,0.4850394643421696,0.561365525278569,0.7509805303811778,0.5639717570115952,0.35720833493342175,0.6140035776014146,0.3770003933073363,0.18442123691835088,0.4556147842596978,0.207584831636011,-0.4064707668448819,-0.2437653842194848,0.05942156254367305
2,26225,pre_ndvi,2016,False,False,432,345,87,"[0.01, 0.01]","[0.4294717654772864, 0.46507274466187976]",0.48100292883765094,0.6957028706180963,0.4840024841862597,0.5616780554416614,0.7498094140236655,0.5622141573585127,0.49186552032881703,0.7020143917099415,0.4928242061678792,0.044259091264642336,0.3692490985731871,0.13634489679711126,0.44064748046851765,0.667091379869112,0.4450109090956759
4,288389,pre_ndvi,2016,False,False,432,345,87,"[0.01, 0.01]","[0.4464878574891456, 0.4792954549144338]",0.4899972774627449,0.7007883824636392,0.4911043569960038,0.5644975670065764,0.7516761991252057,0.5650171083313158,0.4683258233087584,0.6909423160093598,0.4774012840523781,0.0016549585800537114,0.30499524281075996,0.09302209813719442,0.13398947979334896,0.3807098336038714,0.14493997740268744
6,234053,pre_ndvi,2016,False,False,432,345,87,"[0.1, 0.01]","[0.39961379049426105, 0.43892278604353646]",0.44378248898065964,0.6666389697102513,0.4444075159363453,0.5203798036636942,0.7233954141917727,0.5233009252736863,0.5649914292126856,0.7620567307573799,0.5807304608926258,0.10925388312465223,0.392974470524153,0.1544289344837384,0.37329851293266236,0.6118508449266924,0.3743614564375074
7,146316,pre_ndvi,2016,False,False,432,345,87,"[0.01, 0.01]","[0.41614847584747433, 0.452919279209126]",0.46293821682039793,0.6820459927926945,0.4651867362845723,0.5341531592925124,0.7311921288739216,0.5346419293271776,0.5769361397004427,0.7611685054327741,0.5793774936627631,0.16714004006782524,0.45430963486016557,0.20639724432677697,-0.208604841809241,0.14733896513782824,0.021708770647886164
5,256787,pre_ndvi,2016,False,False,432,345,87,"[0.01, 0.001]","[0.42377668830611326, 0.4777224536942913]",0.4800699619227635,0.6941227158640023,0.4818063446784185,0.5546483592388132,0.7448719754071409,0.5548342597469363,0.5093079455158985,0.723069899565054,0.5228300796570172,0.13890092511647345,0.44156681803030895,0.19498125478541198,-1.5265566950874279,-0.05844093126420295,0.003415342447027294
9,107473,pre_ndvi,2016,False,False,432,345,87,"[0.01, 0.1]","[0.38752182085626874, 0.41194754408262657]",0.4375138680639217,0.6619617392599209,0.43819334424401946,0.512953397573048,0.7169456753544126,0.5140111014093948,0.5292797091519309,0.729476561983509,0.5321360544832802,-0.07336304193598053,0.17538399258890242,0.030759544856424178,0.1736112525201675,0.41904274288425275,0.17559682036395796
8,772246,pre_ndvi,2016,False,False,432,345,87,"[0.001, 0.01]","[0.431919143245269, 0.4863444259438713]",0.5058298630301371,0.7120367575458999,0.5069963440964786,0.5675500377894854,0.7534963097625584,0.5677566888257934,0.45651705584185154,0.6969075384436092,0.48568011713953063,0.1403133760715336,0.4439469498323006,0.19708889426540321,0.24028397293306936,0.49130265038814624,0.24137829427841706
3,777572,tmp_ndvi,2009,True,True,936,748,188,"[0.1, 0.1, 1000000000.0]","[0.3705912678437339, 0.38351170440818494, 0.4314874072900591]",0.445393444957919,0.6677820893797028,0.4459329188963214,0.48008890353886846,0.6954190006162055,0.4836075864180421,0.4812455107807633,0.6969984940642797,0.48580690072787375,,,,,,
0,670487,tmp_ndvi,2009,True,True,936,748,188,"[0.01, 0.1, 1000000000.0]","[0.35786492489159194, 0.3703950016265505, 0.43385231214601977]",0.44469413905225663,0.6669991387973739,0.4448878511564385,0.48191387566855204,0.6945436736728057,0.48239091463891676,0.49864995284188374,0.7144604034670518,0.5104536681223024,,,,,,
2,26225,tmp_ndvi,2009,True,True,936,748,188,"[0.01, 0.1, 1000000000.0]","[0.376796005980779, 0.39356100533782806, 0.44539465634602377]",0.4603416266199567,0.6785473586632915,0.4604265179489296,0.49340133541723663,0.7027162647269611,0.4938101487118125,0.4641194516673003,0.6814376724555693,0.46435730144166376,,,,,,
1,116739,tmp_ndvi,2009,True,True,936,748,188,"[0.01, 0.1, 1000000000.0]","[0.4121632427268775, 0.4295180165487503, 0.4818508919979186]",0.4887557385717105,0.6991143610260544,0.4887608897928683,0.5113061070085161,0.715308128669002,0.5116657189399495,0.36480081756245386,0.6251305614274556,0.3907882188306058,,,,,,
2,26225,tmp_ndvi,2016,True,True,432,345,87,"[0.1, 1.0, 1000000000.0]","[0.3317929243949793, 0.3317929243949793, 0.4591083050279656]",0.5336958217886321,0.7325054394247194,0.5365642187868012,0.5703269437836873,0.7593418196173791,0.5765999990198323,0.5899312491772817,0.7763743122081188,0.6027570726566296,,,,,,
4,288389,tmp_ndvi,2016,True,True,432,345,87,"[0.1, 1.0, 1000000000.0]","[0.3883684492236427, 0.3883684492236427, 0.5140991040994878]",0.5149632068915347,0.717903467677243,0.5153853889030103,0.563343439131233,0.7538660799151145,0.5683140664465818,0.572195826242747,0.7717422727218142,0.595586135505831,,,,,,
1,116739,tmp_ndvi,2016,True,True,432,345,87,"[0.1, 0.1, 1000000000.0]","[0.4263640948332511, 0.4450311739681235, 0.522334283081873]",0.5431864822407431,0.7373898473925653,0.5437437870376307,0.624105765458786,0.7909575556275784,0.6256138548043538,0.5367473753165354,0.7337152413962783,0.5383380554571989,,,,,,
0,670487,tmp_ndvi,2016,True,True,432,345,87,"[0.01, 0.1, 1000000000.0]","[0.34337014099230967, 0.36399594337793084, 0.4768053609468975]",0.518782148418397,0.7203855118892983,0.5189552857400064,0.5843671811027669,0.7648040995199905,0.5849253106425836,0.6801274695665764,0.8334828675320262,0.6946936904694091,,,,,,
5,256787,tmp_ndvi,2009,True,True,936,748,188,"[0.01, 0.1, 1000000000.0]","[0.36174532757666045, 0.3766014351033375, 0.4206561834009158]",0.44745823931054096,0.6689501232892485,0.4474942674487008,0.4788704542211192,0.6922461709143879,0.47920476114563193,0.5056167385545041,0.7257777194033908,0.526753297982387,,,,,,
4,288389,tmp_ndvi,2009,True,True,936,748,188,"[0.01, 0.1, 1000000000.0]","[0.35428922150552544, 0.3750276231025148, 0.4316138051008739]",0.4489045489810193,0.6700057083945374,0.4489076492812659,0.476197361617965,0.6904157536677129,0.476673912912556,0.5079306089199753,0.7239277324564203,0.5240713618194944,,,,,,
3,777572,tmp_ndvi,2016,True,True,432,345,87,"[0.01, 0.1, 1000000000.0]","[0.4494092602033811, 0.48569139462948474, 0.5800245976694225]",0.6065342916402936,0.7788677155237587,0.6066349182851987,0.6502673394721951,0.8067910934111894,0.6509118684076225,0.35224170156572565,0.6142495623047786,0.377302524791612,,,,,,
8,772246,tmp_ndvi,2009,True,True,936,748,188,"[0.01, 0.1, 1000000000.0]","[0.394369813671229, 0.4138510329932942, 0.4611228507993369]",0.4699068028933828,0.6855772665876136,0.47001618846174387,0.5132275559849923,0.716703142458117,0.5136633944093398,0.3824777942384564,0.6279028149902645,0.3942619450726983,,,,,,
9,107473,tmp_ndvi,2009,True,True,936,748,188,"[0.01, 0.1, 1000000000.0]","[0.39418499560002845, 0.405787114119917, 0.45924634110018275]",0.4654889407846049,0.6824078599806793,0.46568048736341044,0.5003144697926598,0.7076003094485792,0.5006981979317251,0.43439403157946543,0.662457530648781,0.4388499799132806,,,,,,
5,256787,tmp_ndvi,2016,True,True,432,345,87,"[0.01, 0.1, 1000000000.0]","[0.3902879667934222, 0.39653976868976776, 0.5082899484115357]",0.5821491337232618,0.7630564984595932,0.5822552198414152,0.6454054698561424,0.8036653834936097,0.6458780486259308,0.2866982746793886,0.5970467491179201,0.35646482063227664,,,,,,
7,146316,tmp_ndvi,2009,True,True,936,748,188,"[0.01, 0.01, 1000000000.0]","[0.4418678543036535, 0.46656050407079863, 0.4992241800601057]",0.5026883104001574,0.7092714083199203,0.5030659306601231,0.5461294490007513,0.7390748046844551,0.5462315669193655,0.23809890333653116,0.5499712921514059,0.3024684221906871,,,,,,
6,234053,tmp_ndvi,2009,True,True,936,748,188,"[0.01, 0.001, 1000000000.0]","[0.3815012828195894, 0.4038725392604758, 0.4453140379567387]",0.46204194834123546,0.6800255345290354,0.4624347276115003,0.5063075398558035,0.7115844120773109,0.5063523755114122,0.4289145249829722,0.6627682946300792,0.4392618123668635,,,,,,
0,670487,tmp_ndvi,2016,True,False,432,345,87,"[0.001, 1.0, 0.1]","[0.7312968558745059, 0.7312968558745059, 0.7722775123795943]",0.7955025475861243,0.8921229819096299,0.7958834148513299,0.8860964821737036,0.941698373989883,0.8867958275751895,0.8218212934696797,0.9121095022842448,0.8319437441572128,0.019282993210495425,0.3739072913082643,0.1398066624934832,0.5853566721639352,0.792373762490248,0.627856179482952
1,116739,tmp_ndvi,2009,True,False,936,748,188,"[0.01, 0.01, 0.01]","[0.6618493060889051, 0.6945917475061427, 0.7296355317438667]",0.7352134014566257,0.8578050287614873,0.7358294673684961,0.7990040404726366,0.894101255023275,0.7994170542341954,0.7557068194575006,0.8702757895956283,0.7573799499562944,0.34222475195991053,0.5905240553172171,0.34871865990829165,0.3904193933755351,0.6339438982684553,0.40188486615180563
6,234053,tmp_ndvi,2016,True,True,432,345,87,"[0.1, 0.1, 1000000000.0]","[0.45382341769929885, 0.4743895641439632, 0.554274082222664]",0.5769860501911206,0.759611256860561,0.5770092615492811,0.6237988672980728,0.7909323333469587,0.6255739559336646,0.49867953501769835,0.7248320942544928,0.5253815648613539,,,,,,
7,146316,tmp_ndvi,2016,True,True,432,345,87,"[0.1, 0.1, 1000000000.0]","[0.472304103188849, 0.500663906134952, 0.5929201960028715]",0.6081846982821228,0.7799127945791999,0.6082639671483373,0.6518053848710348,0.8083462537361675,0.6534236659292966,0.28859730610143897,0.5863550373094631,0.34381222977818193,,,,,,
9,107473,tmp_ndvi,2016,True,True,432,345,87,"[0.1, 0.1, 1000000000.0]","[0.3922785823280848, 0.4033554059463539, 0.5122335564441501]",0.5207771468517817,0.7219088851926081,0.5211524385200342,0.5785215482122477,0.7616554304630174,0.5801189947538044,0.6635738654491987,0.8271810252997448,0.684228448615937,,,,,,
2,26225,tmp_ndvi,2009,True,False,936,748,188,"[0.01, 0.001, 0.01]","[0.6649167585937957, 0.7028747601061104, 0.7368075749290798]",0.7388124749266688,0.8601163690319574,0.7398001682767184,0.8061889238773743,0.8979727777959043,0.8063551096624926,0.7291344598282864,0.8543581108459841,0.7299277815683188,0.29875837500007696,0.5600711139445529,0.31367965267509235,0.41520032068015034,0.6445440236514084,0.4154369984247473
8,772246,tmp_ndvi,2016,True,True,432,345,87,"[0.01, 0.1, 1000000000.0]","[0.4316550787579139, 0.456939826308486, 0.5496746330212583]",0.5571244588893947,0.7464374286350008,0.557168834867232,0.6051750040803783,0.7782626486861568,0.6056927503399924,0.6327677237787581,0.7975058150966867,0.6360155251130307,,,,,,
3,777572,tmp_ndvi,2009,True,False,936,748,188,"[0.01, 0.001, 0.01]","[0.6580525956877354, 0.6856733480984676, 0.7179612069065359]",0.7232946323419729,0.8511488524630751,0.7244543690492097,0.790706560664503,0.8893112793892752,0.7908745516489896,0.794758840426181,0.8924149661095918,0.796404471736384,0.30313236204151894,0.5638057563050742,0.31787693084273677,0.419933903253618,0.6480231501309813,0.41993400310568035
0,670487,tmp_ndvi,2009,True,False,936,748,188,"[0.01, 0.001, 0.001]","[0.6596698719893874, 0.6944086215068052, 0.7217130217618204]",0.7223941164060641,0.8509354836525516,0.7240911973390018,0.8033845563768807,0.8963540426181938,0.8034505697179789,0.7461707403990927,0.8674245154993597,0.7524252900892989,0.26112541523382826,0.5340092991385985,0.28516593156649717,0.4444595125646903,0.6667449106516521,0.4445487758798795
5,256787,tmp_ndvi,2009,True,False,936,748,188,"[0.01, 0.01, 0.001]","[0.6510813437647325, 0.6810221018463362, 0.7198798773244004]",0.7251979525486392,0.8519813469436717,0.7258722155399531,0.7912068394465348,0.8896014915397412,0.7913908137497323,0.7796324745380816,0.8857118259219889,0.7844854385780636,0.3047900991307596,0.56003285470215,0.31363679834583946,0.5373830069119481,0.7380376631206835,0.5446995921846396
