,country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,logo_best_reg_param,logo_mean_of_val_R2s,logo_val_R2,logo_val_r,logo_val_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2,logo_demean_R2,logo_demean_r,logo_demean_r2
23,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,False,504,403,101,1000.0,0.5429563175889258,0.5567315322941861,0.7473391916853714,0.5585158674289443,0.8344781424461605,0.9197317733978395,0.8459065349975348,0.5580142140734773,0.7499570107377196,0.5624355179546561,10000.0,0.26192903169198634,0.3319008527521431,0.582197783568328,0.33895425919187366,0.43302860903886353,0.6906359242003228,0.47697797979603407,0.36922314773603415,0.612671309846022,0.3753661339084403
24,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,True,432,345,87,1000.0,0.6335496697581814,0.6483054085381789,0.806603144639194,0.6506086329418366,0.9268779110935977,0.9666436627086373,0.9343999706547698,0.7338867199794303,0.8573963662074223,0.7351285287856922,1000.0,0.49373425227669054,0.5605974476625999,0.7543600380492426,0.5690590670056547,0.69419193841134,0.8343856174502603,0.6961993586078521,0.7916752621955868,0.8904346444041391,0.7928738559551257
25,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,False,432,345,87,1000.0,0.6041054456986744,0.6204330059404362,0.790391624724229,0.6247189204342064,0.9137612400702158,0.9598014111079461,0.9212187487648047,0.7027313241898758,0.8388055699215098,0.7035947841313488,10000.0,0.47985287709417673,0.5502114189012483,0.7480175709045809,0.5595302863819896,0.6713071070547665,0.8221443838510742,0.6759213878978625,0.5158366402811242,0.7200703603513537,0.5185013238565285
26,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,288,230,58,1000.0,0.5905143086411475,0.6013946269350433,0.7775231630904393,0.6045422691421619,0.9752673091856917,0.9891192795552111,0.9783569491878198,0.7968298588135215,0.8957096893774673,0.802295847644679,1000.0,0.5976760468266603,0.6241735476051286,0.7935071341789557,0.6296535719928992,0.8066405602683335,0.9000812294667146,0.8101462196383127,0.9153863251481072,0.9621015078571908,0.9256393114210802
27,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,288,230,58,1000.0,0.585699801515896,0.5968718651008504,0.7748185246726141,0.6003437461758464,0.9745932004403595,0.9888109663198134,0.9777471271143231,0.7924285751825867,0.8929427995742667,0.797346843311529,1000.0,0.593708864461976,0.6208553342377151,0.7914701452345626,0.6264249907976196,0.804233756781101,0.8985616098259267,0.8074129666529609,0.9140194591717209,0.9613131839112431,0.9241230375615715
28,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,True,497,397,100,1000.0,0.6468235624850923,0.6546166655150594,0.810531012062491,0.6569605215150459,0.9449868042280829,0.9745591450861211,0.9497655272709912,0.7816277518344723,0.8903271847052414,0.792682495825161,1000.0,0.4902324983452626,0.5660501227010146,0.7564543931590368,0.5722232489296066,0.690089320518587,0.8311396989964879,0.6907931992479724,0.8138152996909745,0.9041752590275072,0.8175328990374597
29,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,False,497,397,100,1000.0,0.6281995932977592,0.6363789447474817,0.8001146892332743,0.6401835159268592,0.9391462583729551,0.9716084875336293,0.9440230530473867,0.7671493267423757,0.881099073009764,0.7763355764586654,1000.0,0.45903340449867075,0.5409677350635655,0.7415517916399889,0.5498990596844775,0.6750962804266938,0.8227027830113539,0.6768398691746269,0.8025920358227406,0.8973317336201475,0.8052042401617394
30,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,497,397,100,1000.0,0.6146704870938835,0.6178975197539917,0.7884617274798184,0.6216718957004593,0.9243354878259447,0.9643396708244186,0.9299510007257481,0.7221612836007657,0.8501305688550624,0.7227219841018321,10000.0,0.43837240824436524,0.4771956874287806,0.6913595117581772,0.4779779744985052,0.5918171553326299,0.7715749910747576,0.5953279668520123,0.48082195569878006,0.6935905781360656,0.48106789007912176
31,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,497,397,100,1000.0,0.5971631509179932,0.6006318450967267,0.7785946627340594,0.6062096488379637,0.9158053360486603,0.9598830511818681,0.9213754719462128,0.6915550665389792,0.8316098321015118,0.6915749128479047,10000.0,0.4261889864197414,0.4665274543899339,0.6833595079812073,0.46698021714831767,0.5627493820390026,0.7555305277703884,0.5708263783930017,0.47645671562949365,0.6903288169772187,0.47655387554916634
32,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,432,345,87,1000.0,0.6356208727744165,0.6506829531779108,0.8080536106490646,0.65295063768299,0.9264946450586656,0.9664197635673404,0.9339671594135541,0.7321376324237279,0.8562574780271128,0.7331768686773517,10000.0,0.4929033760020835,0.5606701908988028,0.756218507404996,0.57186643094184,0.6921651143923064,0.8332486320636195,0.6943032828358933,0.5211087236780763,0.7233391270957187,0.5232194927875963
33,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,False,432,345,87,1000.0,0.6061276066930217,0.6227804347131055,0.7918523971012759,0.6270302187950367,0.9133470249596835,0.9595450000382229,0.9207266070983531,0.7011486875850363,0.8378498511819562,0.7019923731256261,10000.0,0.4799726017966373,0.5500895434717229,0.7483857636948099,0.5600812513010639,0.6684443692496957,0.8205842695202683,0.6733585433841124,0.5159980578881933,0.7202235781510635,0.5187220025247211
34,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,426,340,86,1000.0,0.597158330164343,0.6492398482427175,0.8093265233855635,0.6550094214553631,0.9657847830110387,0.9841822922916231,0.968614784460394,0.6711781476430938,0.8308825755169521,0.6903658542976836,10000.0,0.5311879007276618,0.5689624644154061,0.7554984929383851,0.5707779728321711,0.7490867098494681,0.8660016626447874,0.7499588797035361,0.5942682025418053,0.7711219156957672,0.5946290088663099
35,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,426,340,86,10000.0,0.5924486542353941,0.639520933650806,0.8004072418484537,0.640651752803449,0.8412417100074006,0.9224314177241167,0.850879720404524,0.6209190171155963,0.799672973984168,0.6394768653206839,10000.0,0.5243003279563329,0.5632345331509452,0.7515140538530539,0.5647733731386508,0.540315413481548,0.735840132514756,0.5414607006193337,0.5912138713102807,0.7690673402284373,0.5914645738060429
36,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,True,288,230,58,1000.0,0.6408768221401959,0.6498992951752804,0.8068464617152669,0.6510012127824456,0.9757296513159923,0.9893280338525817,0.9787699585666151,0.8078862900531336,0.9005438481928978,0.810979222518073,1000.0,0.6343801450529547,0.6524228367411631,0.811320383718219,0.6582407650366782,0.8085776667871588,0.9025404554146905,0.8145792736601569,0.9183712830883486,0.9642125901438586,0.9297059189919287
37,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,False,288,230,58,1000.0,0.6358791939671595,0.6453301463281351,0.8040807957316154,0.6465459260643878,0.9749870782164709,0.9889881774148004,0.9780976150662487,0.8037740168727902,0.8980582634340447,0.8065086445221721,1000.0,0.6305324083999101,0.6493715042296173,0.8093185196516517,0.6549964662511409,0.806716050728914,0.9012614670640741,0.8122722320144871,0.9173842092475308,0.9636191961430465,0.9285619551753711
38,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,True,504,403,101,1000.0,0.5843138170252692,0.5968685338451294,0.7728160356435232,0.5972446249477713,0.8634959442624699,0.9359027699259288,0.8759139947550261,0.6154268744880644,0.7868655043144,0.6191573218799551,1000.0,0.3036955075447558,0.3714368820075461,0.63856937388539,0.40777084526437907,0.4678891269598393,0.7052568524939333,0.4973872279896496,0.6072828115694153,0.7792960503078017,0.6073023340253397
39,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,False,504,403,101,1000.0,0.5442984607252038,0.557891113073006,0.7480960857922888,0.5596477535777435,0.835031633971697,0.920021367800275,0.8464393172090888,0.5526925871144346,0.7469447094735625,0.5579263990105447,10000.0,0.26393142841424855,0.3336355629858654,0.5835093582975815,0.3404831712208554,0.42905200673257926,0.6886078901814184,0.47418082642010445,0.3677250812667394,0.6115155588865232,0.3739512787602968
40,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,426,340,86,10000.0,0.5986477250401426,0.6449284518047812,0.8038138133084196,0.6461166464654229,0.8461697344850021,0.9251739325002815,0.8559468053780354,0.6255618181975804,0.8019640138438942,0.6431462795006097,10000.0,0.5289206653797122,0.5663411028308352,0.7535483458071388,0.5678351094686752,0.5401467028212937,0.7355656697410012,0.5410568545015277,0.5913324159432173,0.7692902770313814,0.5918075303350195
41,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,False,426,340,86,10000.0,0.5945009728536167,0.6410452384834873,0.8013248419120732,0.6421215022654091,0.8426911508192578,0.9231788018560282,0.8522591001963318,0.6204719123035123,0.7992791378977258,0.6388471402785317,10000.0,0.5221383239988883,0.5606819030394642,0.7496203130115959,0.5619306136796031,0.5376414318935527,0.7339568373184155,0.5386926390464511,0.5883697229460912,0.7672839253967738,0.5887246221722819
42,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,True,432,345,87,1000.0,0.674973277367673,0.6880673507657457,0.8296922795150478,0.6883892786868762,0.9402825903452163,0.9724151340119601,0.9455911928554983,0.7350122012242724,0.8593658274086778,0.7385096253178015,1000.0,0.5684965424407106,0.6218996745736554,0.7903806782572796,0.6247016165624374,0.6968603773613042,0.8347918293644241,0.6968773983736017,0.7893567817881875,0.8919226877769684,0.7955260809712914
43,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,False,432,345,87,1000.0,0.6571980040319415,0.6715696817058677,0.8198745096578776,0.6721942115867452,0.9319094923849423,0.9680779744884717,0.937174964689702,0.7183327700959783,0.8500878288451393,0.7226493167506429,1000.0,0.5438963369104904,0.6024358192854495,0.7781775439415691,0.6055602898949327,0.6842451136226309,0.8274271489208992,0.6846356867713679,0.7784923965374366,0.8848446616915631,0.7829500753240567
44,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,504,403,101,1000.0,0.6572172268764628,0.6623933050506191,0.8142925953064479,0.6630724307709106,0.9153641755457651,0.9595915404386969,0.9208159244815112,0.7485326349989442,0.8717605915521847,0.7599665289834149,10000.0,0.46149468275777533,0.5223509261835633,0.7242390073084273,0.5245221397070962,0.6328676588255628,0.7955647154606865,0.6329232164860431,0.4852910525932246,0.7015454741057009,0.49216605223819265
45,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,504,403,101,1000.0,0.6354866285385024,0.6410827352000003,0.8016437495191546,0.6426327011431291,0.9013938584975136,0.9521377508918549,0.9065662966733999,0.7234006694157917,0.856204067326996,0.7330854049072912,10000.0,0.4492422230180616,0.5120156734343012,0.7169502944033188,0.5140177246450055,0.6131262064703467,0.7834288988369189,0.6137608395328273,0.48105942040378047,0.6978526881751639,0.4869983743933025
46,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,True,432,345,87,1000.0,0.6601550544978199,0.6735434507238283,0.8208057093633717,0.6737220125235078,0.9391998872539729,0.9721801180598508,0.9451341819508655,0.6867303595365086,0.8319629224774541,0.6921623043772263,1000.0,0.5485308544377886,0.6057062408736767,0.7787955783502856,0.6065225528579558,0.665640653913169,0.8167622086129391,0.6671005054182862,0.7849410190615417,0.8890355474563735,0.7903842046410537
47,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,False,432,345,87,1000.0,0.6432966282934715,0.6580881583455949,0.8115018060319449,0.6585351811931083,0.9309873254082752,0.9679623442329947,0.9369510998530345,0.663701805703413,0.8185822940117682,0.6700769720695688,1000.0,0.5195938479236956,0.5827176264577358,0.7641195057690362,0.5838786190967161,0.6498544200669708,0.808131247965094,0.6530761139376201,0.7725758667116082,0.881034922712386,0.77622253503882
48,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,490,392,98,1000.0,0.5836378385645499,0.5913308487578806,0.7723581837702059,0.5965371640368112,0.9157479534834047,0.9605868818734948,0.9227271576274435,0.7068439704610023,0.8445088090142251,0.7131951285026249,10000.0,0.25393183921113816,0.31330763634378744,0.5831478946494739,0.34006146703411394,0.6394453383725914,0.7998613140233205,0.6397781216711129,0.4957719541848259,0.7069541186486756,0.49978412587432575
49,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,False,490,392,98,1000.0,0.5582362105600954,0.5663278010681034,0.7575220429265326,0.5738396455195874,0.9019286421330188,0.9532753472041434,0.9087338875871802,0.6799335091259275,0.8266787454361183,0.6833977481558345,10000.0,0.23880766795574693,0.3004728244332405,0.5735338133284771,0.3289410350311044,0.6190969934278634,0.7877772485943655,0.6205929934029087,0.49062465262458743,0.7039018163455328,0.4954777670545402
50,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,490,392,98,1000.0,0.6167847597596421,0.6210617876095325,0.7903907822969842,0.6247175887400387,0.918916247175523,0.9622573925573832,0.9259392895313339,0.6703153656666734,0.818908156114989,0.6706105681516512,100000.0,0.2247006252790264,0.2824152310423532,0.541942271050055,0.29370142515089126,0.6226601788818278,0.7907264068315729,0.6252482504607701,0.37560810097033837,0.6129735263601348,0.37573654401837886
51,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,490,392,98,1000.0,0.5939175699967734,0.5982868961600984,0.7769767868299129,0.6036929272725359,0.9051315953459571,0.954986267744744,0.9119987715810359,0.6451881177074155,0.8032564574565274,0.6452209364456101,100000.0,0.22135386528136564,0.2795227293607775,0.5391672540460772,0.29070132783558716,0.6018301080643024,0.779163075331134,0.6070950979594705,0.375216112063671,0.6126417017621267,0.37532985473799463
52,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,True,504,403,101,1000.0,0.5834329111854906,0.5931301683748076,0.7701822353021546,0.5931806755750234,0.8652165998780349,0.9357851177737317,0.875693786646797,0.6696833197572342,0.8215181420297162,0.6748920576839569,10000.0,0.38626939814825045,0.44369968096038737,0.6661205892375981,0.4437166394062449,0.4470920972322282,0.6818035385736152,0.4648560652115032,0.29226525980228557,0.5451216510275441,0.2971576144189955
53,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,504,403,101,1000.0,0.5503409819014016,0.5609050640118206,0.749148091937458,0.561222863653534,0.841312401754826,0.9224825486004157,0.8509740524723183,0.621771623657517,0.795050679932271,0.6321055836607664,10000.0,0.36920127749746046,0.4291411078216162,0.6551483689509932,0.42921938533914666,0.4080340076534552,0.66217629326696,0.43847744336477107,0.28704062988396795,0.5413157396248808,0.2930227299656317
54,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,True,282,225,57,1000.0,0.7001341086906268,0.7068989076950039,0.84196185626197,0.7088997674001022,0.9736945444794052,0.9881047694970948,0.9763510355029068,0.6034055714180817,0.7857565145335935,0.6174133001319814,10000.0,0.5628135102387349,0.6010154102285765,0.7793632902880634,0.6074071382486361,0.6875649317902885,0.8307981553643811,0.6902255749568582,0.5970143289163341,0.7729484855091107,0.5974493612508278
55,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,False,282,225,57,1000.0,0.6943815533037988,0.701207020978142,0.8387720299327095,0.7035385181974381,0.9725097993302106,0.9875360648616086,0.9752274794023512,0.5950631846346773,0.781246774748651,0.6103465230551695,10000.0,0.558447198163761,0.5973090653677839,0.7768382401129201,0.6034776513017389,0.6823070909088642,0.8279804961256162,0.6855517019644215,0.5949503138434005,0.7715505363705936,0.5952902301737506
56,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,True,504,403,101,1000.0,0.6666680571664888,0.6696393207501474,0.8186151446251886,0.6701307550097184,0.9138069653588576,0.9588140174343182,0.9193243200285369,0.7405938923859481,0.8644755321665823,0.7473179457146958,1000.0,0.48497084428897624,0.5527457224251849,0.7491898524421272,0.5612854350022564,0.6176738269568595,0.7859906999713944,0.6177813804415225,0.7186725020803537,0.8511220075327769,0.7244086717066244
57,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,False,504,403,101,1000.0,0.6464539505262465,0.6495911846654352,0.8067065556877191,0.650775466989543,0.9004420923187573,0.9516931653731125,0.9057198810178946,0.7161737676922109,0.8495259872354037,0.7216944029882874,10000.0,0.45711425119259885,0.5198841428357326,0.72199264573378,0.5212733804936636,0.6004145063348536,0.7753512632066852,0.6011695813562025,0.4601856205037329,0.6814128464403247,0.46432346729390556
58,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,490,392,98,1000.0,0.6569198643709458,0.6597435286315196,0.8137636403394798,0.6622112623385622,0.951831451033015,0.9776438358834763,0.9557874698409574,0.7539666688928347,0.8737232818255359,0.7633923732039849,10000.0,0.4145421203779153,0.47796115638283376,0.6934800268405054,0.48091454762670804,0.7150827693378263,0.845625704658636,0.7150828323794146,0.5670547001725548,0.7579313396430106,0.5744599156130488
59,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,490,392,98,1000.0,0.6446069644193739,0.6474497403685793,0.806678873221776,0.6507308045023542,0.9467099237497361,0.9750690827446202,0.9507597161244351,0.7386105665894604,0.8638239977288708,0.7461918990522881,10000.0,0.40507759368005175,0.4699747721213736,0.687942353041391,0.4732646811081258,0.703286041924083,0.8387069054213889,0.7034292732015226,0.5634364395636586,0.7550526510251632,0.5701045058201268
60,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,432,345,87,1000.0,0.6349155966556347,0.6547628473867931,0.8108146685313603,0.6574204267056197,0.9345352018236373,0.9692950251473093,0.9395328457753229,0.658855282609231,0.8167725829336298,0.6671174522320731,10000.0,0.5485759659047381,0.6021992662453208,0.7822784818616338,0.6119596231837426,0.6430097820363501,0.8066935428099913,0.6507544720113352,0.5079004348531744,0.7150480100629675,0.5112936566950096
61,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,432,345,87,1000.0,0.6096353055846584,0.6311805848573153,0.7972289427931074,0.6355739872270157,0.9242006745657049,0.9638849101282411,0.9290741199729273,0.6272314301624986,0.7988721705247921,0.6381967448389925,10000.0,0.5397286947474279,0.5950681427170782,0.777284715933839,0.6041715296243487,0.624930840013619,0.797941326947535,0.6367103612507928,0.5041214914439253,0.7128485885184024,0.5081531101526786
62,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,1000.0,0.6490738000213482,0.6634615317295731,0.8153352431773758,0.6647715587671106,0.971444434963224,0.9871267177803339,0.974419156955775,0.8369903857614311,0.92423585893799,0.8542119229468441,1000.0,0.6243055437116589,0.6652261172038755,0.8191747616090148,0.6710472900571862,0.8169749910103954,0.9083308763509157,0.8250649809324225,0.9081529943686963,0.9581304882301568,0.9180140324761586
63,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,288,230,58,10000.0,0.6460380872113191,0.6561898414199381,0.8134542045961689,0.6617077429751859,0.8438493322945209,0.9260843791740069,0.8576322773501057,0.7418542194913922,0.880533627976878,0.7753394699981229,1000.0,0.619911068811008,0.6623572738918821,0.8174522699735014,0.6682282136848302,0.5673537792119171,0.7616781177601026,0.5801535550745728,0.9064088960472566,0.9570375587349893,0.9159208888294281
64,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,True,504,403,101,1000.0,0.5646088159535301,0.5784063692955038,0.7616486140808032,0.5801086113312083,0.8667674896378283,0.9360744703234182,0.8762354139912679,0.7061866652065674,0.8450860981314229,0.7141705132549929,10000.0,0.3737385244791321,0.43325807274606765,0.6607861778136853,0.43663837278961937,0.490873430984911,0.7066343590377008,0.49933211737262223,0.317708661725272,0.5664548109862052,0.3208710528894175
65,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,False,504,403,101,1000.0,0.5322490894181613,0.5474748204091286,0.7424770363040847,0.5512721494388971,0.8439264831732609,0.9233726134700769,0.8526169833065601,0.6666341527191475,0.8196060213564271,0.671754030243712,10000.0,0.3560734113402229,0.4182577104202849,0.6495993494026037,0.42197931474428596,0.4602072032531087,0.6902462779107958,0.4764399241697076,0.31253522689268665,0.5627194040398512,0.31665312768296533
66,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,1000.0,0.6329862195451276,0.6398745664138481,0.8020408470847262,0.6432695203923852,0.9186505140503886,0.9611387127755866,0.9237876251959115,0.6859078862549864,0.8290052260014807,0.6872496647377662,10000.0,0.4599962472407211,0.5032627321837349,0.7124396974063643,0.5075703224404718,0.5895749782827364,0.7695679889098731,0.5922348895547865,0.47942596580575825,0.6924339654393933,0.4794647964941229
67,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,False,490,392,98,1000.0,0.6122300080725852,0.6191613808020805,0.7901245401806082,0.6242967889956175,0.9077330764619091,0.9553720798567473,0.9127358109698072,0.6577530507752811,0.8131356887406954,0.6611896483038051,10000.0,0.44782377885957286,0.4929109897578504,0.7045632020193701,0.4964093056397877,0.5670840214237188,0.7567641113690653,0.5726919202562111,0.4754334328103489,0.6895170330896933,0.47543373892081314
68,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,True,288,230,58,1000.0,0.6050470013816409,0.62018205024988,0.7893243420516557,0.6230329169552792,0.9733195730102242,0.9881371224267642,0.976414972717846,0.7935031098798133,0.8934158015168401,0.7981917943999778,1000.0,0.6073411295573493,0.6422221082335988,0.8041973933139672,0.6467334474129797,0.8021126208624058,0.8968176267700692,0.804281855685499,0.9074982287226625,0.9574075823302132,0.916629278703384
69,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,False,288,230,58,1000.0,0.5990658259656783,0.6149154950644004,0.7862509687455111,0.6181905858532547,0.9724271837022493,0.9877212353686289,0.9755932387981304,0.7887500560543841,0.8904227694414806,0.7928527083398361,1000.0,0.6028262233118581,0.6390106415006127,0.802231375344039,0.6435751795863883,0.7993246509455803,0.8950741813497012,0.8011577901188378,0.9057495381110161,0.956322518669271,0.9145527597139381
70,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,True,504,403,101,1000.0,0.579502185842342,0.5894872641556856,0.7678103576957827,0.5895327453849257,0.8644766813113558,0.9354856213445767,0.8751333477424487,0.6542573108919635,0.8130766126483783,0.661093578035761,1000.0,0.38528675907096804,0.444470959693,0.6809191448683967,0.46365088184830855,0.43359162271985996,0.6745179124852356,0.45497441426344,0.5708929788270295,0.7563612883299741,0.5720823984841782
71,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,False,504,403,101,1000.0,0.5459847672901509,0.5569073734327386,0.746456293370827,0.5571969979129141,0.8405669663707709,0.9221847818683949,0.8504247719096591,0.6044426755385574,0.785743321156315,0.6173925667417559,10000.0,0.364359449576397,0.4247910332855962,0.651819852180562,0.4248691196966898,0.39292101043798755,0.6544917548262005,0.4283594571354793,0.28214986579332013,0.5374373437889872,0.28883889849896205
72,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,True,497,397,100,1000.0,0.6010975130850456,0.6047457761361441,0.7816358877784767,0.6109546610632475,0.9227912680525042,0.9639159110266237,0.9291338835302858,0.7200243005313927,0.8508457076873133,0.7239384182899249,10000.0,0.4373598393074526,0.4762418866906537,0.6908437665975031,0.4772651098466254,0.5859591102345331,0.7687217887475931,0.5909331884952992,0.47023088347243924,0.685946675152639,0.47052284115296
