,country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,kfold_best_reg_param,kfold_mean_of_val_R2s,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2,logo_best_reg_param,logo_mean_of_val_R2s,logo_val_R2,logo_val_r,logo_val_r2
29,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,False,288,230,58,1000.0,0.585699801515896,0.5968718651008503,0.7748185246726138,0.6003437461758458,0.9745932004403595,0.9888109663198134,0.9777471271143231,0.792428575182586,0.8929427995742664,0.7973468433115284,0.8042337567811016,0.898561609825927,0.8074129666529615,1000.0,0.593708864461976,0.6208553342377152,0.7914701452345627,0.6264249907976198
30,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,True,True,432,345,87,1000.0,0.6349155966556347,0.6547628473867931,0.8108146685313603,0.6574204267056197,0.9345352018236373,0.9692950251473093,0.9395328457753229,0.658855282609231,0.8167725829336298,0.6671174522320731,0.6430097820363501,0.8066935428099913,0.6507544720113352,10000.0,0.5485759659047381,0.6021992662453208,0.7822784818616338,0.6119596231837426
31,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,True,False,432,345,87,1000.0,0.6096353055846584,0.6311805848573153,0.7972289427931074,0.6355739872270157,0.9242006745657049,0.9638849101282411,0.9290741199729273,0.6272314301624986,0.7988721705247921,0.6381967448389925,0.624930840013619,0.797941326947535,0.6367103612507928,10000.0,0.5397286947474279,0.5950681427170782,0.777284715933839,0.6041715296243487
32,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,True,497,397,100,1000.0,0.6468235624850923,0.6546166655150594,0.810531012062491,0.6569605215150459,0.9449868042280829,0.9745591450861211,0.9497655272709912,0.7816277518344723,0.8903271847052414,0.792682495825161,0.690089320518587,0.8311396989964879,0.6907931992479724,1000.0,0.4902324983452626,0.5660501227010146,0.7564543931590368,0.5722232489296066
33,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,False,497,397,100,1000.0,0.6281995932977592,0.6363789447474817,0.8001146892332743,0.6401835159268592,0.9391462583729551,0.9716084875336293,0.9440230530473867,0.7671493267423757,0.881099073009764,0.7763355764586654,0.6750962804266938,0.8227027830113539,0.6768398691746269,1000.0,0.45903340449867075,0.5409677350635655,0.7415517916399889,0.5498990596844775
34,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,497,397,100,1000.0,0.6146704870938834,0.6178975197539915,0.7884617274798184,0.6216718957004593,0.9243354878259445,0.9643396708244184,0.9299510007257477,0.7221612836007654,0.8501305688550621,0.7227219841018315,0.5918171553326295,0.771574991074757,0.5953279668520114,10000.0,0.43837240824436546,0.4771956874287808,0.6913595117581772,0.4779779744985052
35,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,497,397,100,1000.0,0.5971631509179934,0.6006318450967268,0.7785946627340591,0.6062096488379632,0.91580533604866,0.9598830511818679,0.9213754719462124,0.6915550665389787,0.8316098321015116,0.6915749128479044,0.5627493820390014,0.7555305277703874,0.5708263783930002,10000.0,0.42618898641974184,0.46652745438993437,0.6833595079812076,0.4669802171483181
36,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,True,432,345,87,1000.0,0.6356208727744165,0.6506829531779108,0.8080536106490646,0.65295063768299,0.9264946450586656,0.9664197635673404,0.9339671594135541,0.7321376324237279,0.8562574780271128,0.7331768686773517,0.6921651143923064,0.8332486320636195,0.6943032828358933,10000.0,0.4929033760020835,0.5606701908988028,0.756218507404996,0.57186643094184
37,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,False,432,345,87,1000.0,0.6061276066930217,0.6227804347131055,0.7918523971012759,0.6270302187950367,0.9133470249596835,0.9595450000382229,0.9207266070983531,0.7011486875850363,0.8378498511819562,0.7019923731256261,0.6684443692496957,0.8205842695202683,0.6733585433841124,10000.0,0.4799726017966373,0.5500895434717229,0.7483857636948099,0.5600812513010639
38,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,True,426,340,86,1000.0,0.597158330164343,0.6492398482427175,0.8093265233855635,0.6550094214553631,0.9657847830110387,0.9841822922916231,0.968614784460394,0.6711781476430938,0.8308825755169521,0.6903658542976836,0.7490867098494681,0.8660016626447874,0.7499588797035361,10000.0,0.5311879007276618,0.5689624644154061,0.7554984929383851,0.5707779728321711
39,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,False,426,340,86,10000.0,0.5924486542353941,0.639520933650806,0.8004072418484537,0.640651752803449,0.8412417100074006,0.9224314177241167,0.850879720404524,0.6209190171155963,0.799672973984168,0.6394768653206839,0.540315413481548,0.735840132514756,0.5414607006193337,10000.0,0.5243003279563329,0.5632345331509452,0.7515140538530539,0.5647733731386508
40,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,True,288,230,58,1000.0,0.6408768221401959,0.6498992951752804,0.8068464617152669,0.6510012127824456,0.9757296513159923,0.9893280338525817,0.9787699585666151,0.8078862900531336,0.9005438481928978,0.810979222518073,0.8085776667871588,0.9025404554146905,0.8145792736601569,1000.0,0.6343801450529547,0.6524228367411631,0.811320383718219,0.6582407650366782
41,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,False,288,230,58,1000.0,0.6358791939671595,0.6453301463281351,0.8040807957316154,0.6465459260643878,0.9749870782164709,0.9889881774148004,0.9780976150662487,0.8037740168727902,0.8980582634340447,0.8065086445221721,0.806716050728914,0.9012614670640741,0.8122722320144871,1000.0,0.6305324083999101,0.6493715042296173,0.8093185196516517,0.6549964662511409
42,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,504,403,101,1000.0,0.5843138170252709,0.5968685338451307,0.7728160356435241,0.5972446249477726,0.8634959442624697,0.9359027699259288,0.8759139947550261,0.615426874488064,0.7868655043143996,0.6191573218799544,0.4678891269598393,0.7052568524939333,0.4973872279896496,1000.0,0.30369550754475966,0.3714368820075512,0.6385693738853933,0.4077708452643832
43,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,504,403,101,1000.0,0.5442984607252045,0.5578911130730062,0.7480960857922895,0.5596477535777445,0.8350316339716971,0.9200213678002749,0.8464393172090887,0.5526925871144366,0.7469447094735644,0.5579263990105475,0.4290520067325788,0.6886078901814198,0.4741808264201063,10000.0,0.26393142841424855,0.33363556298586516,0.5835093582975813,0.34048317122085514
44,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,False,True,504,403,101,1000.0,0.5834329111854906,0.5931301683748076,0.7701822353021546,0.5931806755750234,0.8652165998780349,0.9357851177737317,0.875693786646797,0.6696833197572342,0.8215181420297162,0.6748920576839569,0.4470920972322282,0.6818035385736152,0.4648560652115032,10000.0,0.38626939814825045,0.44369968096038737,0.6661205892375981,0.4437166394062449
45,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,False,False,504,403,101,1000.0,0.5503409819014016,0.5609050640118206,0.749148091937458,0.561222863653534,0.841312401754826,0.9224825486004157,0.8509740524723183,0.621771623657517,0.795050679932271,0.6321055836607664,0.4080340076534552,0.66217629326696,0.43847744336477107,10000.0,0.36920127749746046,0.4291411078216162,0.6551483689509932,0.42921938533914666
46,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,426,340,86,10000.0,0.5986477250401427,0.6449284518047811,0.8038138133084195,0.6461166464654227,0.8461697344850021,0.9251739325002816,0.8559468053780356,0.6255618181975802,0.8019640138438943,0.6431462795006099,0.5401467028212934,0.7355656697410012,0.5410568545015277,10000.0,0.5289206653797122,0.5663411028308352,0.7535483458071388,0.5678351094686752
47,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,426,340,86,10000.0,0.5945009728536169,0.6410452384834873,0.8013248419120733,0.6421215022654093,0.8426911508192578,0.9231788018560282,0.8522591001963318,0.6204719123035127,0.7992791378977258,0.6388471402785317,0.5376414318935523,0.7339568373184152,0.5386926390464506,10000.0,0.5221383239988884,0.5606819030394644,0.7496203130115962,0.5619306136796034
48,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,True,432,345,87,1000.0,0.674973277367673,0.6880673507657457,0.8296922795150478,0.6883892786868762,0.9402825903452163,0.9724151340119601,0.9455911928554983,0.7350122012242724,0.8593658274086778,0.7385096253178015,0.6968603773613042,0.8347918293644241,0.6968773983736017,1000.0,0.5684965424407106,0.6218996745736554,0.7903806782572796,0.6247016165624374
49,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,False,432,345,87,1000.0,0.6571980040319415,0.6715696817058677,0.8198745096578776,0.6721942115867452,0.9319094923849423,0.9680779744884717,0.937174964689702,0.7183327700959783,0.8500878288451393,0.7226493167506429,0.6842451136226309,0.8274271489208992,0.6846356867713679,1000.0,0.5438963369104904,0.6024358192854495,0.7781775439415691,0.6055602898949327
50,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,True,504,403,101,1000.0,0.6572172268764629,0.6623933050506192,0.814292595306448,0.6630724307709107,0.915364175545765,0.959591540438697,0.9208159244815114,0.7485326349989428,0.871760591552184,0.7599665289834138,0.6328676588255615,0.7955647154606855,0.6329232164860416,10000.0,0.46149468275777533,0.5223509261835634,0.7242390073084272,0.524522139707096
51,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,False,504,403,101,1000.0,0.635486628538502,0.6410827352000001,0.8016437495191545,0.642632701143129,0.9013938584975137,0.9521377508918549,0.9065662966733999,0.723400669415791,0.8562040673269956,0.7330854049072905,0.6131262064703462,0.7834288988369185,0.6137608395328267,10000.0,0.4492422230180617,0.5120156734343012,0.7169502944033188,0.5140177246450055
52,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,432,345,87,1000.0,0.6601550544978197,0.673543450723828,0.8208057093633716,0.6737220125235076,0.9391998872539727,0.9721801180598508,0.9451341819508655,0.6867303595365091,0.8319629224774543,0.6921623043772266,0.6656406539131701,0.8167622086129401,0.6671005054182879,1000.0,0.5485308544377916,0.6057062408736795,0.7787955783502875,0.6065225528579588
53,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,432,345,87,1000.0,0.6432966282934712,0.6580881583455946,0.8115018060319448,0.6585351811931082,0.930987325408275,0.9679623442329947,0.9369510998530345,0.6637018057034128,0.818582294011768,0.6700769720695685,0.6498544200669722,0.8081312479650945,0.6530761139376211,1000.0,0.5195938479236971,0.5827176264577373,0.764119505769037,0.5838786190967173
54,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,490,392,98,1000.0,0.5836378385645499,0.5913308487578806,0.7723581837702059,0.5965371640368112,0.9157479534834047,0.9605868818734948,0.9227271576274435,0.7068439704610023,0.8445088090142251,0.7131951285026249,0.6394453383725914,0.7998613140233205,0.6397781216711129,10000.0,0.25393183921113816,0.31330763634378744,0.5831478946494739,0.34006146703411394
55,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,False,490,392,98,1000.0,0.5582362105600954,0.5663278010681034,0.7575220429265326,0.5738396455195874,0.9019286421330188,0.9532753472041434,0.9087338875871802,0.6799335091259275,0.8266787454361183,0.6833977481558345,0.6190969934278634,0.7877772485943655,0.6205929934029087,10000.0,0.23880766795574693,0.3004728244332405,0.5735338133284771,0.3289410350311044
56,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,True,490,392,98,1000.0,0.6167847597596421,0.6210617876095325,0.7903907822969842,0.6247175887400387,0.918916247175523,0.9622573925573832,0.9259392895313339,0.6703153656666734,0.818908156114989,0.6706105681516512,0.6226601788818278,0.7907264068315729,0.6252482504607701,100000.0,0.2247006252790264,0.2824152310423532,0.541942271050055,0.29370142515089126
57,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,490,392,98,1000.0,0.5939175699967734,0.5982868961600984,0.7769767868299129,0.6036929272725359,0.9051315953459571,0.954986267744744,0.9119987715810359,0.6451881177074155,0.8032564574565274,0.6452209364456101,0.6018301080643024,0.779163075331134,0.6070950979594705,100000.0,0.22135386528136564,0.2795227293607775,0.5391672540460772,0.29070132783558716
58,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,504,403,101,1000.0,0.5834329111854906,0.5931301683748076,0.7701822353021547,0.5931806755750235,0.8652165998780348,0.9357851177737315,0.8756937866467965,0.6696833197572352,0.8215181420297168,0.674892057683958,0.4470920972322283,0.6818035385736146,0.4648560652115024,10000.0,0.3862693981482504,0.44369968096038737,0.6661205892375982,0.443716639406245
59,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,504,403,101,1000.0,0.5503409819014019,0.5609050640118212,0.7491480919374585,0.5612228636535347,0.8413124017548257,0.9224825486004149,0.8509740524723168,0.6217716236575193,0.7950506799322723,0.6321055836607685,0.40803400765345743,0.662176293266961,0.4384774433647724,10000.0,0.3692012774974606,0.4291411078216164,0.6551483689509932,0.42921938533914666
60,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,282,225,57,1000.0,0.7001341086906269,0.7068989076950041,0.8419618562619701,0.7088997674001023,0.9736945444794054,0.9881047694970949,0.976351035502907,0.6034055714180802,0.7857565145335926,0.6174133001319799,0.6875649317902872,0.8307981553643801,0.6902255749568565,10000.0,0.5628135102387349,0.6010154102285765,0.7793632902880635,0.6074071382486363
61,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,282,225,57,1000.0,0.6943815533037986,0.7012070209781419,0.8387720299327095,0.7035385181974381,0.9725097993302109,0.9875360648616084,0.9752274794023508,0.5950631846346763,0.7812467747486507,0.6103465230551689,0.6823070909088647,0.8279804961256165,0.6855517019644221,10000.0,0.5584471981637613,0.5973090653677842,0.7768382401129202,0.6034776513017391
62,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,True,504,403,101,1000.0,0.6666680571664888,0.6696393207501474,0.8186151446251886,0.6701307550097184,0.9138069653588576,0.9588140174343182,0.9193243200285369,0.7405938923859481,0.8644755321665823,0.7473179457146958,0.6176738269568595,0.7859906999713944,0.6177813804415225,1000.0,0.48497084428897624,0.5527457224251849,0.7491898524421272,0.5612854350022564
63,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,False,504,403,101,1000.0,0.6464539505262465,0.6495911846654352,0.8067065556877191,0.650775466989543,0.9004420923187573,0.9516931653731125,0.9057198810178946,0.7161737676922109,0.8495259872354037,0.7216944029882874,0.6004145063348536,0.7753512632066852,0.6011695813562025,10000.0,0.45711425119259885,0.5198841428357326,0.72199264573378,0.5212733804936636
64,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,False,True,432,345,87,1000.0,0.6457064456607213,0.6652573307901117,0.8166263510686721,0.6668785972597341,0.9356563720649039,0.9698722645677661,0.9406522095778068,0.6631754923162865,0.8193068803810211,0.6712637642396807,0.6462445333567259,0.809526462394643,0.6553330933171854,10000.0,0.5508324587540666,0.6069332362998647,0.7857799022068543,0.6174500547122136
65,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,False,False,432,345,87,1000.0,0.6209178986495612,0.6421365414301172,0.8032305761175812,0.6451793584101814,0.9255267118371995,0.9645834712550008,0.9304212730183469,0.6310644499495889,0.8013161829941912,0.64210762512838,0.627249970221741,0.800625510257414,0.6410012076749445,10000.0,0.5418673977813433,0.5997553443005368,0.7807501419567441,0.609570784165476
66,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,490,392,98,1000.0,0.6569198643709458,0.6597435286315196,0.8137636403394798,0.6622112623385622,0.951831451033015,0.9776438358834763,0.9557874698409574,0.7539666688928347,0.8737232818255359,0.7633923732039849,0.7150827693378263,0.845625704658636,0.7150828323794146,10000.0,0.4145421203779153,0.47796115638283376,0.6934800268405054,0.48091454762670804
67,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,490,392,98,1000.0,0.6446069644193739,0.6474497403685793,0.806678873221776,0.6507308045023542,0.9467099237497361,0.9750690827446202,0.9507597161244351,0.7386105665894604,0.8638239977288708,0.7461918990522881,0.703286041924083,0.8387069054213889,0.7034292732015226,10000.0,0.40507759368005175,0.4699747721213736,0.687942353041391,0.4732646811081258
68,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,True,432,345,87,1000.0,0.6349155966556347,0.6547628473867931,0.8108146685313603,0.6574204267056197,0.9345352018236373,0.9692950251473093,0.9395328457753229,0.658855282609231,0.8167725829336298,0.6671174522320731,0.6430097820363501,0.8066935428099913,0.6507544720113352,10000.0,0.5485759659047381,0.6021992662453208,0.7822784818616338,0.6119596231837426
69,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,432,345,87,1000.0,0.6096353055846584,0.6311805848573153,0.7972289427931074,0.6355739872270157,0.9242006745657049,0.9638849101282411,0.9290741199729273,0.6272314301624986,0.7988721705247921,0.6381967448389925,0.624930840013619,0.797941326947535,0.6367103612507928,10000.0,0.5397286947474279,0.5950681427170782,0.777284715933839,0.6041715296243487
70,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,1000.0,0.6490738000213482,0.6634615317295731,0.8153352431773758,0.6647715587671106,0.971444434963224,0.9871267177803339,0.974419156955775,0.8369903857614311,0.92423585893799,0.8542119229468441,0.8169749910103954,0.9083308763509157,0.8250649809324225,1000.0,0.6243055437116589,0.6652261172038755,0.8191747616090148,0.6710472900571862
71,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,288,230,58,10000.0,0.6460380872113191,0.6561898414199381,0.8134542045961689,0.6617077429751859,0.8438493322945209,0.9260843791740069,0.8576322773501057,0.7418542194913922,0.880533627976878,0.7753394699981229,0.5673537792119171,0.7616781177601026,0.5801535550745728,1000.0,0.619911068811008,0.6623572738918821,0.8174522699735014,0.6682282136848302
72,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,504,403,101,1000.0,0.5646088159535271,0.5784063692955015,0.7616486140808018,0.5801086113312061,0.8667674896378291,0.9360744703234188,0.8762354139912691,0.706186665206566,0.8450860981314221,0.7141705132549916,0.49087343098491176,0.7066343590377016,0.4993321173726233,10000.0,0.373738524479132,0.4332580727460674,0.660786177813685,0.4366383727896189
73,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,504,403,101,1000.0,0.5322490894181598,0.5474748204091271,0.7424770363040833,0.5512721494388951,0.8439264831732607,0.9233726134700772,0.8526169833065605,0.6666341527191457,0.819606021356426,0.6717540302437103,0.4602072032531097,0.6902462779107963,0.4764399241697082,10000.0,0.3560734113402229,0.4182577104202848,0.6495993494026037,0.42197931474428596
74,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,True,490,392,98,1000.0,0.6329862195451276,0.6398745664138481,0.8020408470847262,0.6432695203923852,0.9186505140503886,0.9611387127755866,0.9237876251959115,0.6859078862549864,0.8290052260014807,0.6872496647377662,0.5895749782827364,0.7695679889098731,0.5922348895547865,10000.0,0.4599962472407211,0.5032627321837349,0.7124396974063643,0.5075703224404718
75,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,False,490,392,98,1000.0,0.6122300080725852,0.6191613808020805,0.7901245401806082,0.6242967889956175,0.9077330764619091,0.9553720798567473,0.9127358109698072,0.6577530507752811,0.8131356887406954,0.6611896483038051,0.5670840214237188,0.7567641113690653,0.5726919202562111,10000.0,0.44782377885957286,0.4929109897578504,0.7045632020193701,0.4964093056397877
76,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,False,True,282,225,57,1000.0,0.6984478372502443,0.7054485503166605,0.8413866087193899,0.7079314253323157,0.9731398008779959,0.9878780515995347,0.9759030448320929,0.6079368053167535,0.7887383921118529,0.6221082511911911,0.6884465272674134,0.8311223028465928,0.6907642822890235,10000.0,0.5622028388786476,0.5997243439812693,0.7783571427725087,0.6058398417049834
77,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,False,False,282,225,57,1000.0,0.6926166354212604,0.699671120030882,0.8381796306445971,0.7025450932275132,0.971930374640881,0.9872996531005701,0.974760605012506,0.5998279842457289,0.7843689890734411,0.615234711020092,0.683419657467077,0.8284162626066983,0.6862735041512501,10000.0,0.5577352745614081,0.5959258080259494,0.7757578531127602,0.6018002466661189
78,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,True,True,282,225,57,1000.0,0.7001341086906268,0.7068989076950039,0.84196185626197,0.7088997674001022,0.9736945444794052,0.9881047694970948,0.9763510355029068,0.6034055714180817,0.7857565145335935,0.6174133001319814,0.6875649317902885,0.8307981553643811,0.6902255749568582,10000.0,0.5628135102387349,0.6010154102285765,0.7793632902880634,0.6074071382486361
79,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,True,False,282,225,57,1000.0,0.6943815533037988,0.701207020978142,0.8387720299327095,0.7035385181974381,0.9725097993302106,0.9875360648616086,0.9752274794023512,0.5950631846346773,0.781246774748651,0.6103465230551695,0.6823070909088642,0.8279804961256162,0.6855517019644215,10000.0,0.558447198163761,0.5973090653677839,0.7768382401129201,0.6034776513017389
80,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,288,230,58,1000.0,0.6050470013816408,0.6201820502498799,0.7893243420516555,0.6230329169552788,0.9733195730102242,0.9881371224267643,0.9764149727178463,0.7935031098798134,0.8934158015168402,0.798191794399978,0.8021126208624053,0.8968176267700689,0.8042818556854987,1000.0,0.6073411295573495,0.6422221082335992,0.8041973933139674,0.64673344741298
81,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,288,230,58,1000.0,0.5990658259656773,0.6149154950643997,0.7862509687455107,0.618190585853254,0.9724271837022491,0.9877212353686287,0.97559323879813,0.7887500560543835,0.8904227694414804,0.7928527083398357,0.7993246509455798,0.895074181349701,0.8011577901188374,1000.0,0.6028262233118583,0.639010641500613,0.8022313753440391,0.6435751795863885
82,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,True,504,403,101,1000.0,0.579502185842342,0.5894872641556856,0.7678103576957827,0.5895327453849257,0.8644766813113558,0.9354856213445767,0.8751333477424487,0.6542573108919635,0.8130766126483783,0.661093578035761,0.43359162271985996,0.6745179124852356,0.45497441426344,1000.0,0.38528675907096804,0.444470959693,0.6809191448683967,0.46365088184830855
83,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,False,504,403,101,1000.0,0.5459847672901509,0.5569073734327386,0.746456293370827,0.5571969979129141,0.8405669663707709,0.9221847818683949,0.8504247719096591,0.6044426755385574,0.785743321156315,0.6173925667417559,0.39292101043798755,0.6544917548262005,0.4283594571354793,10000.0,0.364359449576397,0.4247910332855962,0.651819852180562,0.4248691196966898
