country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,kfold_total_n,kfold_train_n,kfold_test_n,kfold_best_reg_param,kfold_mean_of_val_R2,kfold_val_R2,kfold_val_r,kfold_val_r2,kfold_train_R2,kfold_train_r,kfold_train_r2,kfold_test_R2,kfold_test_r,kfold_test_r2,kfold_demean_R2,kfold_demean_r,kfold_demean_r2
ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,True,432,345,87,100.0,0.6754291606374898,0.6945222599056096,0.8349444157727288,0.6971321774300635,0.9880972700069317,0.9945375550544722,0.9891049484137272,0.6234752475319616,0.7951344564752993,0.6322388038742697,0.7140311856391721,0.848952102416854,0.7207196721979966
ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,False,432,345,87,1000.0,0.6374325174822635,0.6534182646951381,0.8089038642230876,0.6543254615550433,0.8968833606141224,0.9521474058626704,0.9065846824910129,0.5462924518916532,0.7451595214425644,0.5552627123965116,0.5544616291539748,0.7525102270304174,0.5662716417853703
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,True,420,336,84,1000.0,0.7132600323593041,0.7158194135871285,0.847563075320451,0.7183631666466606,0.9699460420175209,0.9860706297753268,0.9723352869055095,0.6710074966460496,0.822832663881943,0.6770535927510546,0.7763252030050883,0.8811492091566128,0.7764239287973241
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,False,420,336,84,1000.0,0.7020993116616446,0.7051645551727765,0.8417109286172084,0.7084772873536433,0.9668448792796129,0.984522744961124,0.9692850353457865,0.6561107580806218,0.8137714376294953,0.6622239527015756,0.7696916681656517,0.8775156562045114,0.7700337268840343
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,420,336,84,1000.0,0.691158401725154,0.6931790528005375,0.8340547267761624,0.695647287257659,0.9695943558962973,0.986354983394454,0.9728961532670737,0.6210523357890532,0.7889477676877378,0.6224385801394646,0.7582889670551083,0.8713971954323997,0.7593330722074517
ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,False,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,False,420,336,84,1000.0,0.6775554245616872,0.6801313734448313,0.826739616971164,0.683498394269627,0.9663071072742566,0.984736930003701,0.9697068213131139,0.6071308288301023,0.780601206941121,0.6093382442779348,0.7510448735824815,0.8676739218838527,0.7528580347173062
ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,True,432,345,87,1000.0,0.6473255200649695,0.6628217149655268,0.8148855203886789,0.664038411339128,0.9158471930614124,0.9601679914746305,0.9219225718524261,0.6484582468709026,0.8105480606762226,0.6569881586659855,0.6115498323969966,0.7867790976926631,0.619021348566081
ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,432,345,87,1000.0,0.617115419214965,0.634643396173081,0.7982652563710293,0.6372274195291051,0.8990473163079715,0.9511508962834657,0.9046880275008402,0.6082886925914965,0.7869796982825019,0.6193370455088177,0.5938761683939084,0.7775406089825916,0.6045693986170194
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,True,432,345,87,1000.0,0.6303894525980327,0.6448944418662592,0.8053507160920519,0.6485897759099808,0.9356285221386582,0.969788576598666,0.9404898833012667,0.6643035894793745,0.8173318642377263,0.6680313762983171,0.6743687275692669,0.8230844399720789,0.6774679953241508
ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,False,432,345,87,1000.0,0.6062325476594601,0.6217053250516116,0.7919996731217747,0.627263482224998,0.9245920530931299,0.9640014125998412,0.9292987234944893,0.6241837301654131,0.793746668803843,0.6300337742371976,0.6544135737193753,0.8125550803074308,0.6602457585334154
ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,True,426,340,86,1000.0,0.6726811983797587,0.6883480760498937,0.8301883077853457,0.6892126263834959,0.9492987827037679,0.9764449315992461,0.9534447044458563,0.6244975472529061,0.7933629661823686,0.629424796109686,0.6734580983747025,0.8260065606715966,0.68228683827252
