,country,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,reg_param,val_R2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_R2,demean_r,demean_r2
19,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,282,225,57,1000.0,0.6943815533037986,0.9725097993302109,0.9875360648616084,0.9752274794023508,0.5950631846346763,0.7812467747486507,0.6103465230551689,0.6823070909088647,0.8279804961256165,0.6855517019644221
20,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,True,497,397,100,1000.0,0.6146704870938834,0.9243354878259445,0.9643396708244184,0.9299510007257477,0.7221612836007654,0.8501305688550621,0.7227219841018315,0.5918171553326295,0.771574991074757,0.5953279668520114
21,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,288,230,58,1000.0,0.63587919396716,0.9749870782164708,0.9889881774148002,0.9780976150662483,0.8037740168727894,0.8980582634340443,0.8065086445221713,0.8067160507289132,0.9012614670640735,0.8122722320144861
22,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,504,403,101,1000.0,0.6562483246028286,0.9137223236222158,0.9598042361195761,0.921224171673083,0.7070298177728582,0.8420000061809471,0.7089640104087149,0.6147717035972191,0.7861626368143697,0.6180516915229226
23,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,288,230,58,1000.0,0.5905143086411475,0.9752673091856917,0.9891192795552111,0.9783569491878198,0.7968298588135215,0.8957096893774673,0.802295847644679,0.8066405602683335,0.9000812294667146,0.8101462196383127
24,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,True,True,False,432,345,87,1000.0,0.6061276066930217,0.9133470249596835,0.9595450000382229,0.9207266070983531,0.7011486875850363,0.8378498511819562,0.7019923731256261,0.6684443692496957,0.8205842695202683,0.6733585433841124
25,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,True,288,230,58,1000.0,0.6490738000213482,0.971444434963224,0.9871267177803339,0.974419156955775,0.8369903857614311,0.92423585893799,0.8542119229468441,0.8169749910103954,0.9083308763509157,0.8250649809324225
26,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,False,False,288,230,58,10000.0,0.6460380872113191,0.8438493322945209,0.9260843791740069,0.8576322773501057,0.7418542194913922,0.880533627976878,0.7753394699981229,0.5673537792119171,0.7616781177601026,0.5801535550745728
27,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,288,230,58,1000.0,0.6408768221401955,0.9757296513159923,0.9893280338525818,0.9787699585666153,0.8078862900531333,0.9005438481928976,0.8109792225180725,0.8085776667871587,0.9025404554146905,0.8145792736601569
28,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,432,345,87,1000.0,0.6096353055846592,0.9242006745657052,0.9638849101282411,0.9290741199729273,0.627231430162498,0.7988721705247916,0.6381967448389918,0.6249308400136191,0.7979413269475351,0.636710361250793
29,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,432,345,87,1000.0,0.6349155966556352,0.9345352018236373,0.9692950251473094,0.9395328457753231,0.65885528260923,0.816772582933629,0.6671174522320719,0.6430097820363498,0.8066935428099911,0.6507544720113349
30,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,False,True,432,345,87,1000.0,0.674973277367673,0.9402825903452163,0.9724151340119601,0.9455911928554983,0.7350122012242724,0.8593658274086778,0.7385096253178015,0.6968603773613042,0.8347918293644241,0.6968773983736017
31,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,True,True,432,345,87,1000.0,0.6349155966556347,0.9345352018236373,0.9692950251473093,0.9395328457753229,0.658855282609231,0.8167725829336298,0.6671174522320731,0.6430097820363501,0.8066935428099913,0.6507544720113352
32,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,True,490,392,98,1000.0,0.6319957187434613,0.9182369683076381,0.9609011961944739,0.9233311088479708,0.6825184504844164,0.8266464768354755,0.6833443976645044,0.5862559462281406,0.7673930489895675,0.5888920916375048
33,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,False,504,403,101,1000.0,0.5429563175889258,0.8344781424461605,0.9197317733978395,0.8459065349975348,0.5580142140734773,0.7499570107377196,0.5624355179546561,0.43302860903886353,0.6906359242003228,0.47697797979603407
34,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,True,490,392,98,1000.0,0.6569198643709458,0.951831451033015,0.9776438358834763,0.9557874698409574,0.7539666688928347,0.8737232818255359,0.7633923732039849,0.7150827693378263,0.845625704658636,0.7150828323794146
35,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,False,True,False,432,345,87,1000.0,0.6096353055846584,0.9242006745657049,0.9638849101282411,0.9290741199729273,0.6272314301624986,0.7988721705247921,0.6381967448389925,0.624930840013619,0.797941326947535,0.6367103612507928
36,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,True,True,True,432,345,87,1000.0,0.6601550544978199,0.9391998872539729,0.9721801180598508,0.9451341819508655,0.6867303595365086,0.8319629224774541,0.6921623043772263,0.665640653913169,0.8167622086129391,0.6671005054182862
37,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,432,345,87,1000.0,0.6744156530249812,0.9364652242302625,0.9702670046627881,0.9414180603372989,0.7541610420535774,0.8711296069650922,0.758866792131156,0.6998134753585902,0.8366001348529972,0.6998997856360532
38,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,490,392,98,1000.0,0.6446069644193739,0.9467099237497361,0.9750690827446202,0.9507597161244351,0.7386105665894604,0.8638239977288708,0.7461918990522881,0.703286041924083,0.8387069054213889,0.7034292732015226
39,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,432,345,87,1000.0,0.6614598148236046,0.9366099990649637,0.9708429635955256,0.942536059962943,0.6901500355713832,0.834452514826977,0.6963109995010663,0.6599534036536363,0.8137777104718108,0.6622341620607424
40,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,False,504,403,101,1000.0,0.5216713543142283,0.8219990607578722,0.911878326337845,0.8315220820447095,0.606923756468216,0.779997621018236,0.6083962887941077,0.3761424706184061,0.6492156991230498,0.42148102398783027
41,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,282,225,57,1000.0,0.6926166354212608,0.9719303746408811,0.98729965310057,0.9747606050125058,0.5998279842457301,0.784368989073442,0.6152347110200934,0.6834196574670777,0.828416262606699,0.6862735041512512
42,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,True,504,403,101,1000.0,0.5646088159535301,0.8667674896378283,0.9360744703234182,0.8762354139912679,0.7061866652065674,0.8450860981314229,0.7141705132549929,0.490873430984911,0.7066343590377008,0.49933211737262223
43,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,282,225,57,1000.0,0.6943815533037986,0.9725097993302109,0.9875360648616084,0.9752274794023508,0.5950631846346763,0.7812467747486507,0.6103465230551689,0.6823070909088647,0.8279804961256165,0.6855517019644221
44,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,False,504,403,101,1000.0,0.5322490894181613,0.8439264831732609,0.9233726134700769,0.8526169833065601,0.6666341527191475,0.8196060213564271,0.671754030243712,0.4602072032531087,0.6902462779107958,0.4764399241697076
45,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,False,504,403,101,1000.0,0.5366890535381897,0.8542011078812606,0.9290351159502923,0.8631062466687731,0.6545583076228789,0.8095094850193438,0.6553056063362832,0.483216051586835,0.7056797714621359,0.4979839398508524
46,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,True,504,403,101,1000.0,0.6666680571664888,0.9138069653588576,0.9588140174343182,0.9193243200285369,0.7405938923859481,0.8644755321665823,0.7473179457146958,0.6176738269568595,0.7859906999713944,0.6177813804415225
47,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,504,403,101,1000.0,0.5442984607252045,0.8350316339716971,0.9200213678002749,0.8464393172090887,0.5526925871144366,0.7469447094735644,0.5579263990105475,0.4290520067325788,0.6886078901814198,0.4741808264201063
48,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,True,490,392,98,1000.0,0.6490194161956253,0.9476969046688977,0.9757415141431746,0.9520715024224149,0.7482978436324059,0.8682212731971959,0.7538081792321598,0.7032645106534084,0.8386152939427122,0.7032756112346216
49,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,282,225,57,1000.0,0.6984478372502446,0.9731398008779959,0.9878780515995346,0.9759030448320927,0.6079368053167525,0.7887383921118525,0.6221082511911904,0.6884465272674125,0.8311223028465923,0.6907642822890226
50,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,True,504,403,101,1000.0,0.5685762597021137,0.8757154828423546,0.9409032452655478,0.8852989169512396,0.6964007024102483,0.8358574126486192,0.6986576142796441,0.5131044440390342,0.7217250504453353,0.5208870484403217
51,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,432,345,87,1000.0,0.6439865367938625,0.9276560705060244,0.9662073759351263,0.9335566933114424,0.6680796151349652,0.8215972188949208,0.6750219900958684,0.6435114603764163,0.8049743934816818,0.6479837741612015
52,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,282,225,57,1000.0,0.7001341086906269,0.9736945444794054,0.9881047694970949,0.976351035502907,0.6034055714180802,0.7857565145335926,0.6174133001319799,0.6875649317902872,0.8307981553643801,0.6902255749568565
53,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,288,230,58,1000.0,0.6050470013816408,0.9733195730102242,0.9881371224267643,0.9764149727178463,0.7935031098798134,0.8934158015168402,0.798191794399978,0.8021126208624053,0.8968176267700689,0.8042818556854987
54,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,288,230,58,1000.0,0.5990658259656773,0.9724271837022491,0.9877212353686287,0.97559323879813,0.7887500560543835,0.8904227694414804,0.7928527083398357,0.7993246509455798,0.895074181349701,0.8011577901188374
55,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,False,504,403,101,1000.0,0.6464539505262465,0.9004420923187573,0.9516931653731125,0.9057198810178946,0.7161737676922109,0.8495259872354037,0.7216944029882874,0.6004145063348536,0.7753512632066852,0.6011695813562025
56,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,504,403,101,1000.0,0.6290941930774652,0.8992077159595766,0.952157818915701,0.9066045121223048,0.6758111342560618,0.8228788657442448,0.6771296276885349,0.5918448664815967,0.7733946125891528,0.5981392267819257
57,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,False,True,504,403,101,1000.0,0.5834329111854906,0.8652165998780349,0.9357851177737317,0.875693786646797,0.6696833197572342,0.8215181420297162,0.6748920576839569,0.4470920972322282,0.6818035385736152,0.4648560652115032
58,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,True,504,403,101,1000.0,0.5834329111854906,0.8652165998780349,0.9357851177737317,0.875693786646797,0.6696833197572342,0.8215181420297162,0.6748920576839569,0.4470920972322282,0.6818035385736152,0.4648560652115032
59,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,False,False,False,504,403,101,1000.0,0.5503409819014016,0.841312401754826,0.9224825486004157,0.8509740524723183,0.621771623657517,0.795050679932271,0.6321055836607664,0.4080340076534552,0.66217629326696,0.43847744336477107
60,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,True,426,340,86,10000.0,0.5986477250401426,0.8461697344850021,0.9251739325002815,0.8559468053780354,0.6255618181975804,0.8019640138438942,0.6431462795006097,0.5401467028212937,0.7355656697410012,0.5410568545015277
61,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,False,504,403,101,1000.0,0.5079373166211062,0.829089191483291,0.9167900690509806,0.8405040307105017,0.6008327032448074,0.7755865611718544,0.6015345138703827,0.4544892458496108,0.6981245068101117,0.48737782700886173
62,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,426,340,86,10000.0,0.5924486542353942,0.8412417100074007,0.9224314177241165,0.8508797204045235,0.6209190171155956,0.7996729739841677,0.6394768653206834,0.5403154134815479,0.735840132514756,0.5414607006193337
63,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,False,490,392,98,1000.0,0.5582362105600954,0.9019286421330188,0.9532753472041434,0.9087338875871802,0.6799335091259275,0.8266787454361183,0.6833977481558345,0.6190969934278634,0.7877772485943655,0.6205929934029087
64,ZMB,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,504,403,101,1000.0,0.5843138170252709,0.8634959442624697,0.9359027699259288,0.8759139947550261,0.615426874488064,0.7868655043143996,0.6191573218799544,0.4678891269598393,0.7052568524939333,0.4973872279896496
65,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,False,426,340,86,10000.0,0.5945009728536167,0.8426911508192578,0.9231788018560282,0.8522591001963318,0.6204719123035123,0.7992791378977258,0.6388471402785317,0.5376414318935527,0.7339568373184155,0.5386926390464511
66,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,426,340,86,10000.0,0.5986477250401427,0.8461697344850021,0.9251739325002816,0.8559468053780356,0.6255618181975802,0.8019640138438943,0.6431462795006099,0.5401467028212934,0.7355656697410012,0.5410568545015277
67,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,504,403,101,1000.0,0.5503409819014016,0.841312401754826,0.9224825486004157,0.8509740524723183,0.621771623657517,0.795050679932271,0.6321055836607664,0.4080340076534552,0.66217629326696,0.43847744336477107
68,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,490,392,98,1000.0,0.6122300080725861,0.9077330764619088,0.9553720798567474,0.9127358109698074,0.6577530507752829,0.8131356887406962,0.6611896483038063,0.5670840214237195,0.7567641113690652,0.5726919202562109
69,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,490,392,98,1000.0,0.6167847597596422,0.9189162471755232,0.9622573925573832,0.9259392895313339,0.6703153656666762,0.8189081561149906,0.6706105681516538,0.6226601788818291,0.790726406831574,0.6252482504607719
70,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,490,392,98,1000.0,0.6329862195451269,0.9186505140503887,0.9611387127755866,0.9237876251959115,0.6859078862549854,0.8290052260014802,0.6872496647377653,0.5895749782827368,0.7695679889098738,0.5922348895547876
71,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,282,225,57,1000.0,0.6926166354212608,0.9719303746408811,0.98729965310057,0.9747606050125058,0.5998279842457301,0.784368989073442,0.6152347110200934,0.6834196574670777,0.828416262606699,0.6862735041512512
72,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,False,497,397,100,1000.0,0.5386151046493405,0.8964644637696529,0.951109570544554,0.904609415181446,0.7383640574562182,0.8680524434078486,0.7535150445063362,0.6181486451254674,0.788309056371251,0.6214311683569322
73,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,497,397,100,1000.0,0.6351935361652102,0.9258891123726694,0.965150530786803,0.9315155470780476,0.6859311836770945,0.8294946438719221,0.6880613642122068,0.5756527000689209,0.7641427661311447,0.5839141670305573
74,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,False,432,345,87,1000.0,0.6061276066930217,0.9133470249596835,0.9595450000382229,0.9207266070983531,0.7011486875850363,0.8378498511819562,0.7019923731256261,0.6684443692496957,0.8205842695202683,0.6733585433841124
75,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,False,490,392,98,1000.0,0.6117333354063048,0.9074111234212089,0.9551824298848609,0.9123734743607472,0.6547344678436837,0.8106007455607339,0.6570735687036177,0.5642488592397298,0.7547754525379375,0.5696859837538484
76,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,True,504,403,101,1000.0,0.579502185842342,0.8644766813113558,0.9354856213445767,0.8751333477424487,0.6542573108919635,0.8130766126483783,0.661093578035761,0.43359162271985996,0.6745179124852356,0.45497441426344
77,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,282,225,57,1000.0,0.6984478372502446,0.9731398008779959,0.9878780515995346,0.9759030448320927,0.6079368053167525,0.7887383921118525,0.6221082511911904,0.6884465272674125,0.8311223028465923,0.6907642822890226
78,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,False,490,392,98,1000.0,0.634892409430762,0.9425291756922505,0.9731353761020085,0.9469924602211975,0.7301072970882292,0.8567566276277053,0.7340319189839986,0.6891584959905757,0.8302363468339217,0.6892923916041359
79,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,True,True,432,345,87,1000.0,0.6356208727744165,0.9264946450586656,0.9664197635673404,0.9339671594135541,0.7321376324237279,0.8562574780271128,0.7331768686773517,0.6921651143923064,0.8332486320636195,0.6943032828358933
80,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,True,497,397,100,1000.0,0.6468235624850923,0.9449868042280829,0.9745591450861211,0.9497655272709912,0.7816277518344723,0.8903271847052414,0.792682495825161,0.690089320518587,0.8311396989964879,0.6907931992479724
81,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,426,340,86,1000.0,0.5971583301643429,0.9657847830110387,0.9841822922916231,0.968614784460394,0.6711781476430925,0.8308825755169517,0.6903658542976828,0.7490867098494677,0.8660016626447871,0.7499588797035356
82,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,True,490,392,98,1000.0,0.5836378385645499,0.9157479534834047,0.9605868818734948,0.9227271576274435,0.7068439704610023,0.8445088090142251,0.7131951285026249,0.6394453383725914,0.7998613140233205,0.6397781216711129
83,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,497,397,100,1000.0,0.6505012889349546,0.9330397279507847,0.9688305332908167,0.9386326022365683,0.7140812896558206,0.8459042783016152,0.7155540480489765,0.60255360026113,0.7787871038025109,0.6065093530491029
84,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,20,4-9,True,False,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,432,345,87,1000.0,0.633549669758181,0.9268779110935975,0.9666436627086376,0.9343999706547702,0.7338867199794302,0.8573963662074221,0.7351285287856919,0.6941919384113389,0.8343856174502596,0.696199358607851
85,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,490,392,98,1000.0,0.5939175699967725,0.9051315953459571,0.9549862677447442,0.9119987715810361,0.6451881177074181,0.8032564574565292,0.6452209364456128,0.6018301080643065,0.7791630753311365,0.6070950979594743
86,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,False,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,426,340,86,10000.0,0.5924486542353942,0.8412417100074007,0.9224314177241165,0.8508797204045235,0.6209190171155956,0.7996729739841677,0.6394768653206834,0.5403154134815479,0.735840132514756,0.5414607006193337
87,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,True,497,397,100,1000.0,0.659060236642701,0.9439320722266056,0.9737144486743686,0.9481198275572297,0.7492611449550381,0.8674873114360452,0.7525342355025381,0.6605001508775064,0.8136344060457132,0.6620009467013606
88,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,True,497,397,100,1000.0,0.5744647286502984,0.9112492920654757,0.9589020059359644,0.9194930569880163,0.767292947630133,0.8861125861757545,0.7851955153790839,0.6424184089734077,0.8022135286624975,0.6435465455691357
89,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,False,497,397,100,1000.0,0.6281995932977592,0.9391462583729551,0.9716084875336293,0.9440230530473867,0.7671493267423757,0.881099073009764,0.7763355764586654,0.6750962804266938,0.8227027830113539,0.6768398691746269
90,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,497,397,100,1000.0,0.6159023277371738,0.9263781547492879,0.9658382049667805,0.9328434381734527,0.7191399676357526,0.8505058922068163,0.7233602726785126,0.5920895845055751,0.7722408160923838,0.596355878039031
91,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,504,403,101,1000.0,0.6171872149319173,0.8938627498198267,0.9494213658983947,0.9014009300243734,0.685412790193354,0.828330944745264,0.6861321540225817,0.5834764841544612,0.7678147902956378,0.5895395521967343
92,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,True,432,345,87,1000.0,0.6457064456607213,0.9356563720649039,0.9698722645677661,0.9406522095778068,0.6631754923162865,0.8193068803810211,0.6712637642396807,0.6462445333567259,0.809526462394643,0.6553330933171854
93,ZMB,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,True,497,397,100,1000.0,0.6010975130850458,0.9227912680525036,0.9639159110266237,0.9291338835302858,0.7200243005313915,0.8508457076873127,0.723938418289924,0.5859591102345323,0.7687217887475924,0.5909331884952982
94,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,432,345,87,1000.0,0.6209178986495612,0.9255267118371995,0.9645834712550008,0.9304212730183469,0.6310644499495889,0.8013161829941912,0.64210762512838,0.627249970221741,0.800625510257414,0.6410012076749445
95,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,True,504,403,101,1000.0,0.5654165958309442,0.8597063569129714,0.9340672799916983,0.8724816835510896,0.6677675913849579,0.8172750414682948,0.667938493407003,0.48940036419662536,0.7154832883706259,0.5119163359376442
