,country,year_range,satellite_1,bands_1,num_features_1,points_1,month_range_1,limit_months_1,crop_mask_1,weighted_avg_1,satellite_2,bands_2,num_features_2,points_2,month_range_2,limit_months_2,crop_mask_2,weighted_avg_2,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2
464,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,False,426,340,86,"[[100.0, 10.0]]","[[0.5448788301165829, 0.5632688722936473]]",0.6138241303739768,0.7844674175781987,0.615389129241808,0.7788952620566042,0.8900911247586499,0.7922622103741185,0.5199629190290322,0.7241271513963101,0.5243601313893347,0.2258623518472593,0.5254617387682179,0.2761100389093188
465,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,False,426,340,86,"[[10.0, 100.0]]","[[0.5171495196576714, 0.5856752312820096]]",0.626287466165959,0.7920361590420755,0.6273212772301239,0.8607145617777224,0.9319966559043292,0.8686177666168524,0.6126832967431906,0.7912372203821212,0.6260563389180254,0.1123833185338092,0.4897690442266906,0.239873716682726
466,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,426,340,86,"[[10.0, 10.0]]","[[0.48955311588797007, 0.5925583016867847]]",0.6444208850508248,0.8037128010969988,0.645954266647184,0.8879776587049759,0.945656474814924,0.8942661683593888,0.6116704435531888,0.7894287476905407,0.6231977476802554,0.1329033885098974,0.5050851071485015,0.2551109654632132
467,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,False,426,340,86,"[[10.0, 100.0]]","[[0.5147326256263124, 0.5850002265708014]]",0.6256083912237469,0.7916215772932087,0.6266647216361876,0.860443053996805,0.9318451700680366,0.868335420979128,0.6120478194590975,0.7908814114985565,0.6254934070539491,0.1107183602043465,0.4887736303190264,0.2388996616952402
468,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,False,False,414,331,83,"[[10.0, 100.0]]","[[0.5880235416578263, 0.6516417168320912]]",0.6712271717874992,0.8199747714237415,0.6723586257714171,0.8890905305997305,0.9466141401240769,0.8960783302828454,0.6614390993146779,0.8199589865656416,0.672332739649754,0.1899196206093744,0.5461164928317792,0.2982432237428827
469,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,False,414,331,83,"[[10.0, 100.0]]","[[0.5816511733197582, 0.6496611001904397]]",0.669131326326069,0.8187027550436392,0.6702742011160451,0.8894586565866659,0.9468980393452242,0.8966158969158298,0.6614957798352114,0.8198314581943107,0.6721236198450098,0.1839327966666948,0.543274278821436,0.2951469420289513
470,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,426,340,86,"[[10.0, 10.0]]","[[0.5952306476613958, 0.6388729957412207]]",0.6871961682366071,0.8292279299241528,0.6876189597662957,0.903822239108794,0.9533622808176616,0.908899638485854,0.633595458369073,0.8046806936812542,0.6475110187833444,0.1497579062215261,0.490465373448431,0.2405562825519089
471,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,False,426,340,86,"[[10.0, 10.0]]","[[0.5896674935119587, 0.6329230848226118]]",0.6812701901533942,0.825679104407113,0.6817459834545322,0.902991724705491,0.953060554288993,0.9083244201416424,0.6322038200918253,0.8031444670488003,0.6450410349511014,0.1400650663745387,0.4827617921625791,0.2330589479720252
472,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,False,420,336,84,"[[10.0, 10.0]]","[[0.6434202587403147, 0.6538754346974734]]",0.6727426549994135,0.8208985819997154,0.6738744819291436,0.9409527763109878,0.9725039758755362,0.9457639830937254,0.5778008915842539,0.7864226115296336,0.6184605239250889,0.0652813525089818,0.4998646753379917,0.2498646936507558
473,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,False,420,336,84,"[[10.0, 10.0]]","[[0.6471505549341101, 0.664492388100251]]",0.6805869938105661,0.8255319496353712,0.6815029998687772,0.9430967902824596,0.9734436100305954,0.947592461909398,0.6070238051628679,0.7901231068347389,0.6242945239541802,0.0567189574865035,0.4892568780067109,0.2393722926768736
474,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,420,336,84,"[[10.0, 10.0]]","[[0.6511735181813445, 0.6606074235929269]]",0.6772004697068421,0.8239258572316934,0.6788538182149808,0.9410815144019686,0.9725622939794082,0.9458774156704888,0.6041378910562032,0.7971773781728922,0.6354917722706065,0.0723190523151291,0.5041290379463605,0.254146086900723
475,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,False,420,336,84,"[[10.0, 10.0]]","[[0.6481410475597997, 0.6633728083702041]]",0.6814556833669295,0.8261906811898434,0.6825910416849374,0.9422501135263264,0.9730608039162856,0.9468473281182082,0.6165612149118405,0.7957995937899535,0.6332969934762549,0.0679432754618167,0.495816570733228,0.2458340718136581
476,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,False,426,340,86,"[[10.0, 1000.0]]","[[0.5416117723953737, 0.5822244678660133]]",0.6237313470566808,0.7903647446872752,0.6246764296445818,0.8555911740132355,0.929464759370296,0.8639047389112822,0.6109103436763548,0.791581742867011,0.6266016556403747,0.0870256642472695,0.4557969196690508,0.2077508319797952
477,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,False,426,340,86,"[[100.0, 1.0]]","[[0.6100673859116317, 0.6100673859116317]]",0.6535809914789472,0.8091535036740638,0.6547293925080132,0.9275661406941332,0.9662221235472984,0.933585192032251,0.6182874150846718,0.8028898778873479,0.6446321560139604,-0.0485239769183492,0.4017163075453072,0.1613759917478358
478,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,False,426,340,86,"[[10.0, 100.0]]","[[0.5729684016020373, 0.5893438958605561]]",0.6386540077934136,0.7997538305213415,0.6396061894335586,0.8737499869359862,0.9386871622526688,0.8811335885779683,0.6269658473409379,0.8021732014163384,0.6434818450705374,0.0947974085265191,0.4627405939458706,0.2141288572853771
479,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,False,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,True,False,426,340,86,"[[100.0, 1.0]]","[[0.6148818622631, 0.6148818622631]]",0.6572699195943952,0.8114061930427697,0.6583800101081605,0.9282107422257142,0.9664835027436448,0.934090361075625,0.6304570739803363,0.8084861886037181,0.6536499171629668,-0.0220624334278649,0.4175886750525032,0.1743803015321051
480,ZMB,2009-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,False,False,923,738,185,"[[10.0, 10.0]]","[[0.533379726355771, 0.5453491415627967]]",0.5441500154977388,0.7376843161828336,0.5441781503421348,0.7361634211762094,0.8656161330997604,0.7492912898825821,0.4845688820884078,0.699259450690282,0.4889637793796748,0.0530921904405397,0.3444214324160472,0.1186261231075217
481,ZMB,2009-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,4-9,True,True,True,False,923,738,185,"[[10.0, 10.0]]","[[0.5272276235971294, 0.5424471959330944]]",0.5413208721889367,0.735763482320565,0.5413479019164843,0.7336821707990708,0.8641197376084155,0.7467029209244369,0.4782934245883962,0.6949278654294603,0.482924738150346,0.0508616339852403,0.3426648585911238,0.1174192053132748
482,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,False,False,420,336,84,"[[100.0, 10.0]]","[[0.6604130305956886, 0.7037971164062045]]",0.7230253281468717,0.8510846490929949,0.7243450799217462,0.9022059124653768,0.9542425960049918,0.910578932030346,0.508784151162627,0.730741271327907,0.5339828056219258,0.2785448813617965,0.5730684807521003,0.3284074836315203
483,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,False,True,False,420,336,84,"[[1.0, 1.0]]","[[0.6148319673555673, 0.6148319673555673]]",0.6393721290749124,0.8055838909859877,0.6489654054161237,0.9945446392870066,0.9975460354631672,0.9950980928682822,0.5475943369788427,0.7671108189104364,0.5884590084894403,-0.1052078067948945,0.48603821745437,0.2362331488262214
484,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,False,False,414,331,83,"[[100.0, 10.0]]","[[0.7123393696889122, 0.7345181124212055]]",0.7534074344666246,0.8708935115461476,0.7584555084531799,0.9101750721296236,0.9583255067457978,0.91838777687959,0.5912937037146021,0.7723531676147221,0.5965294155244949,0.3794709588666687,0.6405649200801096,0.4103234168372371
485,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,1-12,False,True,True,False,414,331,83,"[[100.0, 10.0]]","[[0.6578336365681191, 0.6910412725691935]]",0.7085060715660954,0.8442135425308706,0.7126965053925219,0.8984557310889488,0.9530438411932424,0.9082925632363704,0.5579217906202676,0.7565028354395311,0.5722965400280503,0.3362324693555226,0.61844262689861,0.3824712827652533
486,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,False,False,426,340,86,"[[10.0, 10.0]]","[[0.6318607503984582, 0.6348620577717158]]",0.6867976236245172,0.8290297228936397,0.687290281441105,0.9117661578782036,0.9577674015097424,0.917318395394724,0.5547139501342008,0.7712335246624324,0.5948011495632388,0.1179417077367197,0.4749289458813164,0.2255575036359384
487,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,False,True,False,426,340,86,"[[10.0, 10.0]]","[[0.5623333006844049, 0.6004070990578197]]",0.6512886932175812,0.8076998561766504,0.6523790576677817,0.9090808203548828,0.9569783084213942,0.9158074827890732,0.6223208502084943,0.7997782850211091,0.6396453051913065,0.0595801415481935,0.4582305121474735,0.2099752022629358
488,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,False,False,426,340,86,"[[100.0, 1.0]]","[[0.6498443362654014, 0.6498443362654014]]",0.6995292057051745,0.8374384410396588,0.7013031425309341,0.9409492495283522,0.971859541380993,0.944510968173274,0.65260058544019,0.8239379378914224,0.6788737254967695,0.0885429093745725,0.4818157425054913,0.2321464097261179
489,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4-8,1000,15,4-9,True,True,True,False,426,340,86,"[[100.0, 10.0]]","[[0.590875790035791, 0.5939640642069175]]",0.646330577895057,0.8055419741156291,0.6488978720621049,0.8421467830582143,0.9252606427447158,0.8561072570123646,0.5677361389966112,0.7584257318729621,0.5752095907670383,0.153352878604225,0.4556791023209753,0.2076434442920499
490,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,False,False,420,336,84,"[[1.0, 1.0]]","[[0.6121266746076087, 0.6121266746076087]]",0.6370486364170069,0.8043405159137723,0.6469636655404334,0.9908472708068444,0.9958203219741332,0.9916581136566665,0.4683931945925575,0.7518309439487286,0.5652497682788363,-0.2067075708600563,0.4633712121942356,0.2147128802903553
491,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,False,True,False,420,336,84,"[[10.0, 100.0]]","[[0.5709395056061146, 0.6382443839237382]]",0.6514638986090405,0.8071708793436537,0.6515248284604072,0.8819524915596403,0.94314719588749,0.8895266331104356,0.5571615708258204,0.7569039764092376,0.5729036295041157,0.127527381586391,0.5256591277454995,0.2763175185821593
492,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,False,False,414,331,83,"[[1.0, 10.0]]","[[0.5461689251563147, 0.5785207140608407]]",0.6047465032794028,0.7831943597609515,0.6133934051613668,0.9800154733169424,0.9908442112173228,0.9817722509028788,0.6143152136145343,0.8139153322540004,0.6624581680781398,-0.2261911852352618,0.4532451466582915,0.2054311629692962
493,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,1-12,False,True,True,False,414,331,83,"[[1.0, 10.0]]","[[0.5207032592561484, 0.5751481199659481]]",0.6029954060371285,0.782268826172588,0.6119445164014387,0.9802459032088322,0.9909581132352222,0.9819979821867116,0.5938429824109284,0.8053039092446492,0.6485143862447142,-0.2186449420944585,0.4584428437656819,0.2101698409999654
494,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,False,False,426,340,86,"[[100.0, 10.0]]","[[0.5444301546145471, 0.56532484676736]]",0.6156143753678718,0.7855294755355209,0.6170565569351105,0.7813247566563623,0.8913723394408402,0.7945446475202363,0.5227604462093485,0.7260018187519007,0.5270786408310677,0.2210042496983567,0.5229255482606636,0.2734511290237156
495,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,False,True,False,426,340,86,"[[10.0, 100.0]]","[[0.5142601224062053, 0.5810470975115919]]",0.6240677479904161,0.7908085136292123,0.6253781052284442,0.861797050022657,0.9325945871265092,0.8697326639376642,0.616518181579671,0.793241058121444,0.629231376289628,0.0991945763265627,0.4869252575075009,0.2370962063987461
496,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,False,False,426,340,86,"[[10.0, 10.0]]","[[0.48128050067976674, 0.5889308269299468]]",0.6424538502477825,0.8026374923233502,0.6442269440831161,0.8886799114967916,0.9460039876665748,0.8949235446810607,0.6140014345246159,0.7903356050182258,0.6246303685595249,0.1223131439992968,0.5015871218726968,0.2515896408285356
497,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,15,4-9,True,True,True,False,426,340,86,"[[10.0, 100.0]]","[[0.5123427695926941, 0.5806655539484995]]",0.6236112568533565,0.7905328632661425,0.6249422079037655,0.8616116420597606,0.9324933298434186,0.8695438102024666,0.6159350818890629,0.7928982491858579,0.6286876335619989,0.0982581047965627,0.4862408520780988,0.2364301662296356
498,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,1-12,False,True,True,False,414,331,83,"[[10.0, 100.0]]","[[0.5828049526862694, 0.6447944508223786]]",0.6645908237527153,0.8159305046760011,0.6657425884608339,0.8891404286333331,0.9466693920063618,0.8961829377616947,0.6643506176292004,0.8204590379415003,0.6731530329398923,0.1679011205466016,0.5343778750483948,0.2855597133412379
499,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,False,False,426,340,86,"[[10.0, 10.0]]","[[0.5896038568921498, 0.6330825665813155]]",0.6833424450450913,0.8269664554575746,0.6838735184520648,0.9035959362718328,0.9531805740259672,0.9085532067004723,0.6352783651471019,0.8059242984604522,0.6495139748489721,0.1325370531722725,0.4842508078188682,0.2344988448732264
500,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,20,4-9,True,True,True,False,426,340,86,"[[10.0, 10.0]]","[[0.5835979805736109, 0.627684125829128]]",0.6780756932383827,0.8238020440940006,0.6786498078534537,0.9027607786042974,0.952873040587562,0.9079670314785856,0.6341974683962859,0.8045858962827606,0.6473584644971331,0.1248611102296562,0.4778551288560335,0.2283455241740164
501,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,False,False,420,336,84,"[[10.0, 10.0]]","[[0.6405015432319159, 0.6491358757815274]]",0.6689446829971082,0.8186941976474982,0.6702601892616808,0.940647974700104,0.972325614235837,0.9454171000990976,0.5834897819301792,0.7879930110563907,0.6209329854737171,0.0433308472156539,0.4858173258436697,0.2360184740898944
502,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,False,True,False,420,336,84,"[[10.0, 10.0]]","[[0.644622908402713, 0.6615928775471411]]",0.6783240163598284,0.8242528359398744,0.6793927375549256,0.9428267593219426,0.9732691110405928,0.9472527625057456,0.6122940445281431,0.7922469885552303,0.6276552908748313,0.0418306326246734,0.4796056454002272,0.2300215750997684
503,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,False,False,420,336,84,"[[10.0, 10.0]]","[[0.6448609048265513, 0.6544016770255355]]",0.6722911244070426,0.8211434109948919,0.6742765014203259,0.9408263898330224,0.9724125801020708,0.9455862259407664,0.6077700914152195,0.797487947292315,0.6359870260765101,0.0492251754239232,0.4909687296808757,0.2410502935244527
504,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,1-12,False,True,True,False,420,336,84,"[[10.0, 10.0]]","[[0.643973839613643, 0.6592767885935412]]",0.6781998414201946,0.8243319994258782,0.6795232452774661,0.9421215341553574,0.9729558938373876,0.9466431713529098,0.6195157307164991,0.7966981891409819,0.6347280045805198,0.0496140753490362,0.4845274865305523,0.2347668852036145
505,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,False,False,426,340,86,"[[10.0, 1000.0]]","[[0.5392977491246124, 0.576645813819123]]",0.6204635899023312,0.788437535570805,0.6216337474969643,0.8561235909627288,0.929794787428768,0.8645183467297081,0.6135731158452261,0.7931032092229467,0.6290127004797372,0.0741417684946257,0.4524435394411189,0.2047051563820073
506,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,False,True,False,426,340,86,"[[100.0, 1.0]]","[[0.6126977125184604, 0.6126977125184604]]",0.6556467657986826,0.8104042883406006,0.6567551105608354,0.927943295466875,0.9663844943548792,0.9338989909295357,0.6232874791109271,0.8054957647891164,0.6488234270932036,-0.0474481852016035,0.4001541902645376,0.1601233759862677
507,ZMB,2016-2021,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,False,True,True,sentinel-2-l2a,2-3-4,1000,4,4-9,True,True,False,False,426,340,86,"[[10.0, 10.0]]","[[0.5758677432079264, 0.5856973170176969]]",0.6405369012015993,0.8021361210489226,0.6434223566914119,0.9093084838472956,0.9566089005260732,0.9151005885657024,0.6441769506307333,0.8141402253459719,0.6628243065263898,0.0167846720354503,0.4319750457165389,0.1866024401218058
