split,random_state,country,satellite,bands,num_features,points,month_range,year_range,limit_months,crop_mask,weighted_avg,hot_encode,total_n,train_n,test_n,best_reg_param,mean_of_val_R2,val_R2,val_r,val_r2,train_R2,train_r,train_r2,test_R2,test_r,test_r2,demean_cv_R2,demean_cv_r,demean_cv_r2,demean_test_R2,demean_test_r,demean_test_r2
4,288389,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,True,490,392,98,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.4844643495110361, 0.7539934524897548]]",0.7652873642490182,0.8756342642338667,0.7667353647003851,0.9274621738690598,0.9640224667470972,0.9293393163931583,0.8469901078641238,0.9253379725114976,0.8562503633716891,0.05198627571404979,0.4671208661661026,0.21820190360776995,0.5499319328646508,0.7441912186550341,0.5538205699232648
8,772246,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,True,497,397,100,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.5408684208012888, 0.7769233031064985]]",0.7916089580762187,0.8902318281991934,0.7925127079388783,0.9337337581630573,0.9670853488869531,0.9352540720317998,0.805088896887434,0.899758657269735,0.8095656413318365,0.12344414233069578,0.49580342336159067,0.24582103461707272,0.26975131425907806,0.5671536747523678,0.3216632907851146
5,256787,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,False,True,504,403,101,"[[9.999999999999998e-05, 0.0009999999999999998]]","[[0.47457277262251535, 0.6501939289320714]]",0.6592018242814119,0.8208570731765341,0.6738063345839459,0.9202218748123874,0.9602257541646013,0.9220334989609774,0.7165880270122319,0.8489514851982127,0.7207186242202512,-0.3721792403827333,0.28290383604618086,0.08003458044964439,-0.3001441097335724,0.15803152116951275,0.024973961683150154
5,256787,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,2016-2022,False,False,False,True,497,397,100,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.6226517767792542, 0.7538762459217523]]",0.7518916651050531,0.8719352900253211,0.7602711499915409,0.9268662529931762,0.9632537512763998,0.9278577893480563,0.7590348224314869,0.8739140483006336,0.7637257638172021,-0.023481343430782564,0.43958748051315644,0.19323715302390468,0.03277488670975648,0.44904082580913224,0.20163766324334745
2,26225,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,2009-2021,False,True,True,True,923,738,185,"[[0.009999999999999998, 9.999999999999998e-05]]","[[0.5192393365334844, 0.5786244422909785]]",0.5830117334843115,0.7723367655235758,0.5965040793794189,0.8155122896255619,0.9036839719978957,0.8166447212458936,0.6306421351846794,0.7954271181195012,0.6327043002398949,-0.06190957908249772,0.31078171390639253,0.09658527369859482,0.1308890827414032,0.4451811135653639,0.1981862238752974
6,234053,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,False,True,497,397,100,"[[0.09999999999999999, 9.999999999999998e-05]]","[[0.4348904032170765, 0.7680437086505908]]",0.7719643061533028,0.8826054122587281,0.7789923137483994,0.9334418999806148,0.9663161208954124,0.9337668455023573,0.8700510452653524,0.9354529472341176,0.8750722164889969,-0.024732480532356993,0.40929358449397324,0.1675212383079252,0.6283606995651263,0.830476100787902,0.6896905539798776
3,777572,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,True,504,403,101,"[[9.999999999999998e-05, 0.0009999999999999998]]","[[0.4666660882042586, 0.6827694100631809]]",0.6847935257468044,0.8391014179315708,0.7040911895747726,0.9286236462729639,0.9646758191415334,0.9305994360363885,0.6381056202191687,0.8046729082334938,0.6474984892449487,-0.45456568371949,0.2590168693130773,0.06708973858874778,-0.04148201795210471,0.27260237119288777,0.07431205277998497
9,107473,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,False,True,504,403,101,"[[9.999999999999998e-05, 0.0009999999999999998]]","[[0.3322733609602193, 0.5692794188379593]]",0.5991980680456275,0.7950425698519727,0.6320926878768289,0.9219610893222725,0.9612632850137611,0.9240271031154473,0.7705470261309277,0.878979548538663,0.7726050467492318,-0.6431935454929631,0.19945987662921272,0.03978424238494076,0.07529237256435128,0.4513684840530876,0.2037335083963824
7,146316,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,2016-2022,False,False,False,True,497,397,100,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.6077898572353945, 0.7493105257520832]]",0.7590642528057079,0.872687930969783,0.7615842248603208,0.9245865827911506,0.9620852123619791,0.9256079558455944,0.7623265573517714,0.8888317693129159,0.7900219141399285,-0.0647239265974977,0.38851120011514134,0.1509409526149074,0.27894023464912854,0.6103937184452961,0.3725804915174754
4,288389,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,True,504,403,101,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.29147253702705134, 0.6877167981069424]]",0.6868621364800255,0.8298999965540264,0.6887340042803729,0.8383191590084393,0.9168490954720462,0.8406122638679092,0.7380241574729702,0.8596873499564648,0.7390623396751691,-0.3693305459746543,-0.04456792661837378,0.00198630008306075,-0.03995748251824294,0.22627491902103514,0.05120033897797601
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,True,504,403,101,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.3269596258790126, 0.5813379598703701]]",0.6071205117366272,0.7859612092872599,0.6177350225042919,0.8784487022175969,0.938463680520898,0.8807140796568301,0.7443590084093614,0.8670955374932656,0.7518546711407352,-0.5874955618231421,0.04306767334696833,0.0018548244875211662,0.3850138824162954,0.6326716938799077,0.4002734722368717
9,107473,ZMB,landsat-c2-l2,r-g-b-nir-swir16-swir22,1024,20,1-12,2009-2021,False,True,True,True,923,738,185,"[[0.009999999999999998, 9.999999999999998e-05]]","[[0.49149430559318824, 0.5625415731368782]]",0.5727146945489854,0.769571196554794,0.5922398265667774,0.8101102723456335,0.9006737714885651,0.811213242647436,0.6618633013085798,0.8178061568997955,0.6688069102632129,-0.13171525009658902,0.2717463742455347,0.07384609191559421,0.23862968584632338,0.5137336734424658,0.2639222872286901
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,True,490,392,98,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.523065057091921, 0.786707404336175]]",0.801624032005674,0.8959694562186344,0.8027612664767155,0.9364440621048243,0.9684604286195184,0.9379156018019014,0.6974691145763574,0.840565255754389,0.7065499491814414,0.20461249007438387,0.5569946432108787,0.31024303256561403,-0.2504795441215082,0.3867767342682029,0.14959624217117606
2,26225,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,True,497,397,100,"[[0.09999999999999999, 9.999999999999998e-05]]","[[0.47767443962462963, 0.7496054129206884]]",0.7614896402887794,0.8790597693297753,0.7727460780541177,0.93355003786631,0.9663278896731815,0.9337895903602245,0.8324171681790286,0.9210169497236788,0.8482722216783094,-0.0122129664473416,0.4362467822460557,0.1903112550200375,0.3519248862691319,0.6963007667156982,0.48483475772886914
7,146316,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,True,504,403,101,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.30371867037013234, 0.6802414085903694]]",0.6892015750310705,0.8311247697285408,0.6907683828563199,0.843509083315275,0.9197427375630431,0.8459267032999609,0.7151856202213911,0.8466936270917949,0.7168900981578593,-0.2724341192301081,0.09275521391794463,0.008603529708963668,0.06997270783163345,0.3037337014591996,0.09225416140210618
3,777572,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,False,True,504,403,101,"[[9.999999999999998e-05, 0.0009999999999999998]]","[[0.48510886779190354, 0.6984539346077335]]",0.700078597964354,0.8467716011886606,0.717022144579608,0.9300430907673578,0.9653415116668977,0.9318842341473312,0.636976123856287,0.8042133007355037,0.6467590330798937,-0.3880470259800435,0.2870744183214775,0.08241172165461466,-0.07657633194926339,0.23465649234863048,0.055063669401362876
6,234053,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,True,497,397,100,"[[0.09999999999999999, 9.999999999999998e-05]]","[[0.399163067897112, 0.7596248772677958]]",0.7657916822354416,0.8791054893590189,0.7728264614211601,0.931853082986682,0.9654486794215986,0.9320911525969087,0.8637133581666645,0.9317240092155934,0.8681096293487792,-0.04791464919028399,0.4024282566255184,0.1619485017306541,0.6015199561188347,0.8188447729241415,0.6705067621451888
2,26225,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,2016-2022,False,False,True,True,497,397,100,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.5070172714280832, 0.7099636198260757]]",0.7236009259339288,0.8526849971698158,0.7270717043984888,0.8821054141668493,0.9401621707331135,0.8839049072776001,0.8536782272292,0.9242424347765068,0.8542240782416054,-0.16338687091451543,0.2401458434709859,0.05767002613639125,0.5683460013696302,0.7538956794358127,0.5683586954719857
7,146316,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,False,True,504,403,101,"[[9.999999999999998e-05, 0.0009999999999999998]]","[[0.3660035026671091, 0.6014596520695406]]",0.6109226660789097,0.7962247960029711,0.633973925769973,0.9203386371856993,0.9603359984077746,0.9222452298378573,0.7306694112107197,0.8579250013589319,0.7360353079567233,-0.6055203934802709,0.19876717902810534,0.03950839145879088,-0.0956125106422836,0.3060732513165478,0.09368083517148261
2,26225,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,True,504,403,101,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.3376658005023416, 0.6604648071453969]]",0.6760829631957763,0.8292180935661375,0.6876026466974596,0.8767465847343575,0.9375785304025928,0.8790535006718856,0.7246893252210957,0.8607583259179464,0.7409048956370657,-0.3303195238900136,0.16424268915993073,0.02697566094248563,0.2169051526655439,0.5281587899230551,0.27895170737298586
8,772246,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,2016-2022,False,True,True,True,490,392,98,"[[0.0009999999999999998, 9.999999999999998e-05]]","[[0.6277239694459525, 0.6913118647963412]]",0.7072056936708107,0.8511270171940103,0.7244171993975731,0.9541502435431961,0.9769828661801168,0.9544955208095159,0.695854079051003,0.8364829488178782,0.6997037236630531,-0.23943251259189635,0.34880463317365695,0.1216646721234094,0.0017000136706928348,0.42122033972140727,0.17742657459501776
8,772246,ZMB,landsat-8-c2-l2,1-2-3-4-5-6-7,1000,15,1-12,2014-2021,False,True,True,True,384,307,77,"[[0.09999999999999999, 9.999999999999997e-06]]","[[0.5612343456680141, 0.7267259391240358]]",0.7345231175879461,0.8611528697203787,0.7415842650276436,0.9157173559656528,0.9570414003396109,0.9159282419640035,0.7402155961570043,0.8670269823977588,0.7517357882057635,-0.10633209576814706,0.3518743010845865,0.12381552376376624,0.08551520961041581,0.35308672578938677,0.1246702359286696
1,116739,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,True,504,403,101,"[[9.999999999999998e-05, 0.0009999999999999998]]","[[0.46719652692966995, 0.675459606322667]]",0.6748780330644482,0.8277099705858543,0.6851037954072358,0.9248086850831133,0.9626814249789462,0.9267555259994943,0.6328566884462149,0.8184415338973973,0.6698465444083245,-0.331743652341838,0.29575193098173436,0.08746920467942457,0.09415313333024689,0.4772034763510182,0.22772315784149677
5,256787,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,True,504,403,101,"[[9.999999999999998e-05, 0.0009999999999999998]]","[[0.45410291128765523, 0.6350443559445204]]",0.6443453557163741,0.8125379631353934,0.6602179415362139,0.9191436402926767,0.9597284107004728,0.9210786223056553,0.7005954686636409,0.8396948850619653,0.7050874999992272,-0.4225777795371122,0.2575976124960396,0.06635652996365976,-0.3558838129852273,0.100507339080087,0.010101725208959583
9,107473,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,True,504,403,101,"[[9.999999999999998e-05, 0.0009999999999999998]]","[[0.3187488545905665, 0.5520595235109834]]",0.5823038744696154,0.7866070688362925,0.6187506807432238,0.9208551995253333,0.9607795629449032,0.9230973685725992,0.7683822658508593,0.8787306735992849,0.7721675967242531,-0.7045406784245418,0.17160639149939744,0.029448753603444466,0.14715954622215566,0.4967193174244525,0.24673008030261404
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,True,497,397,100,"[[1.0, 9.999999999999998e-05]]","[[0.42982686363537825, 0.7736545758484589]]",0.7840372495691172,0.8872538522780038,0.7872193983821578,0.911636134905793,0.9549592023193769,0.9119470780944606,0.8161466428490848,0.9056535759731127,0.8202083996728866,0.09380004601699232,0.4429032074158836,0.19616325113927724,0.3571218399134719,0.6484699538051975,0.4205132809881149
0,670487,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,2016-2022,False,True,False,True,490,392,98,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.6249921533030041, 0.7214097785107656]]",0.7431973245278022,0.8647899548021416,0.7478616659266901,0.9194120468515039,0.9593604604976391,0.9203724931662421,0.6997560468396442,0.8372100898133439,0.7009207344852674,-0.034712296705361245,0.4078987300714932,0.16638137399393685,-0.12646157212479214,0.3449159506661075,0.11896701302390468
8,772246,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,True,True,490,392,98,"[[0.09999999999999999, 9.999999999999998e-05]]","[[0.5079176131609403, 0.7682681461675787]]",0.7794720973370822,0.8863629321704527,0.7856392475258025,0.9365497934750682,0.9678980042526675,0.9368265466362967,0.8416373291806983,0.9183800172867692,0.8434218561516466,0.05205054934293818,0.450468986887276,0.20292230814724882,0.4007093593020352,0.6450271724415588,0.41606005318795247
8,772246,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,True,490,392,98,"[[0.009999999999999998, 9.999999999999998e-05]]","[[0.5181436548401525, 0.7472909451108212]]",0.7594700233343417,0.8770626512313178,0.7692388941849082,0.9613399662793515,0.9806013509825025,0.961579009548709,0.8077724375867461,0.9031172679486221,0.8156207996669833,-0.01703598861439648,0.46835915032881115,0.2193602936967259,0.33324603631961924,0.6221658480508458,0.3870903424808282
0,670487,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,2016-2022,False,False,True,True,497,397,100,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.5548297131674202, 0.7006007342339419]]",0.7168395308892133,0.8515774779504366,0.7251842009524263,0.9200382375429457,0.9599078127961758,0.921423009067138,0.7472310849557448,0.8702025966176411,0.757252559160085,-0.15646502160299725,0.36571512018771213,0.13374754913391274,-0.13717274138035007,0.5238069209507514,0.27437369043590676
3,777572,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,2016-2022,False,False,True,True,497,397,100,"[[0.009999999999999998, 0.0009999999999999998]]","[[0.5726181834181464, 0.6967484659576797]]",0.7060180763015453,0.8439596125418304,0.7122678276017564,0.9140996556934772,0.9567289258805667,0.9153302376165828,0.7893078770274923,0.8916123665041826,0.7949726121031889,-0.3342659341409757,0.26512000727675294,0.07028861825842553,0.7152558059996328,0.8591417995273559,0.7381246316951035
9,107473,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,True,True,490,392,98,"[[0.09999999999999999, 9.999999999999998e-05]]","[[0.4833200881566963, 0.7961646337784478]]",0.8103131780095474,0.9021353794872078,0.8138482429225284,0.9439091609605633,0.9716863653246932,0.9441743925579131,0.7326583722343027,0.8642677748005434,0.7469587865586828,0.23339521728901125,0.5655541516313285,0.3198514984274317,-0.3360247960250349,0.3826200713731074,0.14639811901756178
9,107473,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,True,497,397,100,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.48233286279497223, 0.8094459894105457]]",0.8210740284469589,0.9063378848718364,0.8214483615539542,0.9437273626081908,0.9722494784733001,0.9452690483916041,0.7334666074201468,0.8593139699286021,0.7384204989144545,0.2142303262582057,0.5644223410959364,0.3185725791282175,0.09347495281110985,0.3930534606707685,0.15449102294526737
3,777572,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,True,490,392,98,"[[0.09999999999999999, 9.999999999999998e-05]]","[[0.5153311770372191, 0.7807236445834209]]",0.7847544491233388,0.8905660142085791,0.793107825663355,0.938486291172336,0.9689060340538995,0.9387789028260562,0.8268224207999441,0.9113655777994936,0.8305872163978048,0.02245697935833091,0.4613412898558511,0.21283578572586043,0.4865737684524657,0.6997096728349785,0.4895936262588327
6,234053,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,True,490,392,98,"[[0.09999999999999999, 9.999999999999998e-05]]","[[0.513948458877648, 0.7700893072970378]]",0.7765028393200071,0.8856056017834761,0.7842972819102729,0.9364734345292389,0.9678595078729615,0.9367520269800912,0.8171232203261983,0.9053970860702214,0.8197438834644479,0.05550207123861228,0.4775139979958997,0.22801961828202813,0.4466383882828172,0.6684061454287746,0.44676677524695224
6,234053,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,2016-2022,False,False,False,True,497,397,100,"[[0.009999999999999998, 9.999999999999997e-06]]","[[0.5567294920720112, 0.7033682654389961]]",0.7076660468062743,0.850372334233809,0.7231331068302569,0.9247073790237579,0.9617369104813993,0.9249378849823071,0.8345278215560108,0.9186110982983193,0.8438463499168445,-0.3003153358047408,0.27009900841612133,0.07295347434737198,0.5464525310211232,0.7537179328288907,0.5680907222678562
6,234053,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,True,504,403,101,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.4209727084203692, 0.7303073895820906]]",0.739756956574865,0.8613127373658901,0.7418596315487228,0.8921932646872955,0.945571944348586,0.8941063019391655,0.6675524992973683,0.8224753414457402,0.6764656872862869,-0.133545458268294,0.27398032683964746,0.07506521949516004,-0.09108993306938329,0.22255788945815855,0.04953201416006992
9,107473,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,True,490,392,98,"[[0.09999999999999999, 9.999999999999998e-05]]","[[0.513877445010315, 0.8081043582156827]]",0.818843001636899,0.9061652554562238,0.8211354701960434,0.9445460960595076,0.9720215807897622,0.9448259535210282,0.7358233979338915,0.8688375478888222,0.7548786846214613,0.26305541648078523,0.5783866057916651,0.33453106575920305,-0.21885252906413832,0.43340484158174053,0.1878397567064936
2,26225,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,False,True,497,397,100,"[[0.09999999999999999, 9.999999999999998e-05]]","[[0.48017128926270347, 0.759466427170823]]",0.7699924416656949,0.8810765433187733,0.7762958751865582,0.932959055989309,0.9660249159777146,0.9332041382897505,0.8226855933826506,0.9213394861099578,0.848866448665361,0.022935125118253907,0.4440700782811521,0.19719823442462853,0.2660629430077801,0.696298123442986,0.4848310767102238
7,146316,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,True,497,397,100,"[[0.09999999999999999, 9.999999999999998e-05]]","[[0.49786818984025183, 0.7844964374441201]]",0.7935740975011888,0.8950581389309435,0.8011290720665243,0.9392728101569476,0.9692680610774735,0.939480574224885,0.8321774969284846,0.915307439763867,0.837787709287085,0.08640628892587798,0.496672381847198,0.24668345488976884,0.4397220235659989,0.7144696304564806,0.5104668528446199
8,772246,ZMB,sentinel-2-l2a,2-3-4,1000,20,4-9,2016-2022,True,True,True,True,504,403,101,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.4046331062281017, 0.6474629622476942]]",0.6532305909070609,0.8174218590947004,0.6681784957258363,0.8897518733374592,0.9444384631786537,0.8919640107312571,0.717378035119921,0.8483098731910178,0.7196296409533607,-0.4607540414029836,0.1737483222224497,0.03018847947511621,-0.007673748598254981,0.27743361199640665,0.07696940906537271
6,234053,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,True,True,490,392,98,"[[0.09999999999999999, 9.999999999999998e-05]]","[[0.4705722459980362, 0.7660250130556261]]",0.7731460526461278,0.8848628324483137,0.7829822322484524,0.93869094707219,0.9689955352012524,0.9389523472399615,0.8010392174986495,0.8977946715458864,0.8060352722561861,0.030485908735413902,0.47275389079744395,0.22349624126412157,0.462258226673917,0.6803624349727836,0.46289304292209515
1,116739,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,False,True,490,392,98,"[[0.09999999999999999, 9.999999999999998e-05]]","[[0.46878245945562413, 0.7681430115477988]]",0.771088602325691,0.8817800701022583,0.7775360920295437,0.9364145565559387,0.9678432893402791,0.9367206327210111,0.8222199368820344,0.909183335833242,0.8266143381568616,0.04578524616238133,0.46700946056390635,0.2180978362561908,0.6734967158120215,0.8250673924505815,0.6807362020852018
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,True,True,490,392,98,"[[0.09999999999999999, 9.999999999999998e-05]]","[[0.42650328036315577, 0.7769909096675967]]",0.792238628761125,0.8954447272524946,0.8018212595642944,0.9411472423873164,0.9702223423259684,0.9413313935484886,0.6751951638326964,0.8318126140910013,0.691912224960905,0.1491297773965179,0.5357781260578123,0.28705820036202095,-0.3016274708620694,0.3193959501149136,0.10201377294980839
1,116739,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,True,497,397,100,"[[0.09999999999999999, 9.999999999999997e-06]]","[[0.513508314230876, 0.7838075596713748]]",0.7912399575862938,0.892915532558256,0.7972981482837939,0.9355226132012112,0.9673038644991292,0.9356767662749497,0.8433972285669241,0.9251149346324105,0.8558376422799291,0.10663520023523676,0.4985795644054379,0.2485815820427162,0.7165994487833491,0.847043377545511,0.717482483443707
3,777572,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,False,True,497,397,100,"[[0.09999999999999999, 9.999999999999997e-06]]","[[0.5141501515129043, 0.7874416330266507]]",0.794562469205602,0.8944559123514738,0.8000513791405074,0.9388728043692659,0.9690411366216614,0.9390407244650013,0.8194869312581781,0.9056210913093272,0.8201495610242968,0.05127318581905482,0.46337145319321826,0.21471310363439486,0.6062028429908501,0.7787556310281429,0.6064603328580411
3,777572,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,True,True,497,397,100,"[[0.09999999999999999, 9.999999999999997e-06]]","[[0.4970905903289804, 0.7717449728469595]]",0.7800276843610422,0.8878820917120822,0.7883346087830224,0.9371525401524557,0.9681301908981423,0.9372760665284735,0.8189731319971868,0.9050400977540438,0.8190975785426492,-0.007860412829725272,0.4318006194623601,0.1864517749680779,0.660405151634588,0.8126971772634473,0.660476701931975
1,116739,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,2016-2022,True,False,False,True,504,403,101,"[[9.999999999999998e-05, 0.0009999999999999998]]","[[0.6180713636112157, 0.7173796669712624]]",0.7216803561057193,0.8520492784287619,0.7259879728709738,0.9161963506457704,0.9578497047039154,0.9174760568013779,0.7476803485960453,0.8670865916549911,0.7518391574278693,-0.16441056172556046,0.32893077159440215,0.10819545250168876,0.2663744036721404,0.5457188668593993,0.29780908164630676
7,146316,ZMB,sentinel-2-l2a,2-3-4-8,1000,15,1-12,2016-2022,False,True,False,True,490,392,98,"[[0.0009999999999999998, 0.0009999999999999998]]","[[0.672853774050832, 0.7185710118637715]]",0.7211716538060969,0.8546509087264647,0.7304281757869718,0.9502851047355024,0.9752133567657728,0.9510410912143665,0.759573911561845,0.8734637500078283,0.7629389225777379,-0.12453429644946445,0.4265496814457233,0.18194463074144804,0.4724471458311226,0.7505142157145419,0.563271587989614
1,116739,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,True,True,True,490,392,98,"[[0.09999999999999999, 9.999999999999998e-05]]","[[0.3851382840959984, 0.752818698782214]]",0.7545086313711744,0.8730221134161391,0.7621676105135821,0.9356705204704162,0.9674347032941726,0.9359299051378838,0.8190886386634633,0.9065041346780007,0.8217497461883109,-0.030690948248143668,0.4383956231442426,0.19219072239202875,0.6797805929250461,0.8321433956256166,0.6924626308833314
6,234053,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,2016-2022,False,True,True,True,490,392,98,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.502322749526962, 0.7598103057916579]]",0.7663084369948048,0.8758354396980508,0.767087717431078,0.9004551688599873,0.9496281189516331,0.9017935643036171,0.8035231841028181,0.898427418405094,0.8071718261420419,0.0035389190663448478,0.40919764326408853,0.16744271125288426,0.46567616805441236,0.6840232281125891,0.4678877765975671
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,2016-2022,True,False,False,True,504,403,101,"[[9.999999999999998e-05, 0.0009999999999999998]]","[[0.5261856328922196, 0.6406647938948666]]",0.6610327623611185,0.8174175396398572,0.6681714341108775,0.9078737520371485,0.953612278444984,0.9093763776010336,0.779350492710007,0.8861112441640056,0.7851931370338818,-0.41579744160745036,0.19636104123974835,0.03855765851675815,0.3885792981797801,0.700742637515102,0.49104024403162166
5,256787,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,2016-2022,True,False,False,True,504,403,101,"[[9.999999999999998e-05, 0.0009999999999999998]]","[[0.5655158298155272, 0.7084376815363574]]",0.7134309586817018,0.8474812919630993,0.718224540227444,0.9106340131712423,0.9550147110320828,0.9120530982876927,0.761685712397774,0.8784769889673009,0.7717218201450552,-0.14518181775989158,0.3400160847585513,0.11561093789453432,0.18454813091261724,0.5420237747471505,0.29378977239114973
6,234053,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,2016-2022,True,False,False,True,504,403,101,"[[9.999999999999998e-05, 0.0009999999999999998]]","[[0.6154034158113952, 0.7285019836108274]]",0.7381096488451766,0.861081329286939,0.741461055646562,0.9131106149150752,0.9561634634531357,0.914248568842696,0.7031274349779986,0.8455587894428449,0.7149696664040494,-0.14466682307053258,0.37172723088464354,0.1381811341811651,0.26300717088509296,0.524750304708779,0.27536288229195643
2,26225,ZMB,sentinel-2-l2a,2-3-4,1000,4,4-9,2016-2022,True,False,False,True,504,403,101,"[[9.999999999999998e-05, 0.0009999999999999998]]","[[0.5146348608879989, 0.6980903581394158]]",0.7117706590588802,0.8475163621848751,0.7182839841710844,0.912961011509057,0.9562530723226575,0.9144199383265217,0.762737627466866,0.8759909141900988,0.767360081743605,-0.18116476731970232,0.3420192692732428,0.11697718055420295,0.20287689808126363,0.5536377773897341,0.30651478855304476
0,670487,ZMB,sentinel-2-l2a,2-3-4,1000,15,1-12,2016-2022,False,False,False,True,497,397,100,"[[0.09999999999999999, 9.999999999999998e-05]]","[[0.4745725671565101, 0.7718423506856851]]",0.7842413215985811,0.8890012121780435,0.7903231552540307,0.9358677425806953,0.9675494644350098,0.9361519661284743,0.8326520736549037,0.9164467051977198,0.8398745634677562,0.0895709766719408,0.4839085718096393,0.23416750587084484,0.3991498566518731,0.6898445437383349,0.4758854945255515
4,288389,ZMB,sentinel-2-l2a,2-3-4,1000,20,1-12,2016-2022,False,True,False,True,490,392,98,"[[0.09999999999999999, 0.0009999999999999998]]","[[0.4281847015710958, 0.6950465045485309]]",0.7107084076625174,0.84545707942742,0.7147976731539427,0.8962321905005424,0.9475473216554018,0.8978459267763255,0.846358304729935,0.9214208479479131,0.8490163790330513,-0.13249409430849313,0.3282283381701653,0.10773384197794837,0.49479832373486676,0.720576624591631,0.5192306719078683
