district,year,ndvi_1,ndvi_2,ndvi_3,ndvi_4,ndvi_5,ndvi_6,ndvi_7,ndvi_8,ndvi_9,ndvi_10,ndvi_11,ndvi_12
Livingstone,2021,7138.6787109375,7085.556640625,6743.59814453125,5771.5107421875,5074.26318359375,4376.01953125,3759.398681640625,3263.424072265625,2998.9462890625,3165.314208984375,4267.62353515625,6140.44775390625
Mazabuka,2021,7071.33056640625,7428.78857421875,7224.384765625,6320.58251953125,5559.154296875,4935.814453125,4387.341796875,3903.681640625,3630.122802734375,3170.0234375,3676.030029296875,6192.51953125
Monze,2021,6654.4677734375,7119.29345703125,6989.7451171875,5998.47998046875,5108.39990234375,4381.8447265625,3768.676025390625,3321.9833984375,3109.303466796875,3060.548583984375,3587.149658203125,5776.32421875
Namwala,2021,7277.89208984375,7411.04833984375,7101.8759765625,6615.73388671875,5861.73583984375,5015.439453125,4338.19482421875,3739.052490234375,3480.4404296875,3224.730224609375,3837.227783203125,6561.63134765625
Siavonga,2021,6758.86376953125,6800.42431640625,6728.751953125,5949.82958984375,5288.13720703125,4581.01318359375,3927.916748046875,3420.71142578125,3004.9267578125,3048.244873046875,3884.960693359375,6267.15625
Sinazongwe,2021,6074.595703125,6517.64111328125,6503.31982421875,5996.34765625,5382.39306640625,4901.63916015625,4364.427734375,3881.393798828125,3260.90283203125,3080.405029296875,3155.95751953125,5490.65380859375
Kalabo,2021,5475.55615234375,5550.4951171875,5629.05224609375,5323.45361328125,4924.85009765625,4397.49560546875,3884.523681640625,3581.7744140625,3614.15625,3757.17333984375,4083.510498046875,5067.41455078125
Kaoma,2021,7224.01220703125,7245.56787109375,7065.080078125,6765.40185546875,6029.70947265625,5346.90966796875,4828.09130859375,4282.0283203125,4184.07861328125,4552.37255859375,5499.9306640625,6970.078125
Lukulu,2021,6553.767578125,6532.52294921875,6581.4482421875,6276.5927734375,5838.3154296875,5242.662109375,4684.32763671875,4243.2412109375,4076.6328125,4351.611328125,4941.31298828125,6258.44287109375
Mongu,2021,6094.2861328125,6019.19140625,6120.1005859375,5794.76220703125,5344.3642578125,4867.76806640625,4341.75341796875,3924.69677734375,3958.7568359375,4184.3857421875,4639.2255859375,5998.21435546875
Senanga,2021,6151.61962890625,6020.01171875,5998.00439453125,5654.654296875,5152.74658203125,4708.54833984375,4228.59912109375,3779.218017578125,3825.468505859375,4179.26708984375,4717.48193359375,5934.84033203125
Sesheke,2021,6883.22412109375,6883.30419921875,6585.79150390625,6066.9677734375,5442.32275390625,4819.2802734375,4236.5888671875,3630.86279296875,3547.934814453125,3623.67041015625,4498.61669921875,6373
Shangombo,2021,6219.453125,6419.7529296875,6242.0458984375,5741.7392578125,5095.49560546875,4352.35888671875,3673.525390625,3252.988525390625,3199.4521484375,3190.019775390625,3859.877685546875,5575.54541015625
Chibombo,2022,6670.84228515625,7091.09423828125,7095.5615234375,6783.05419921875,5560.02685546875,4543.3427734375,3871.935791015625,3286.338623046875,2958.069580078125,3437.898681640625,3689.14892578125,4743.7109375
Kabwe,2022,6979.55322265625,7219.29931640625,7107.19970703125,6707.41064453125,5346.623046875,4426.87353515625,3855.018310546875,3290.402099609375,2955.798095703125,3614.74658203125,4000.72607421875,5179.4462890625
Kapiri Mposhi,2022,7052.47998046875,7266.73974609375,7262.76171875,7002.87744140625,6145.9306640625,5206.015625,4495.9462890625,3844.605224609375,3518.870849609375,4405.33740234375,4648.99951171875,5571.2373046875
Mkushi,2022,7086.46337890625,7511.50830078125,7436.24951171875,7331.11767578125,6485.1083984375,5668.87890625,5088.62939453125,4368.798828125,3702.117919921875,4127.75634765625,4805.890625,5717.34521484375
Mumbwa,2022,7256.3681640625,7637.55419921875,7601.64306640625,7407.75341796875,6299.888671875,5096.54248046875,4349.69970703125,3523.376220703125,3169.511962890625,4147.13330078125,4489.07470703125,5810.0419921875
Serenje,2022,7148.4658203125,7516.7822265625,7484.7197265625,7498.66943359375,6881.35595703125,6222.61279296875,5575.00146484375,4809.8515625,4106.5390625,4745.87060546875,5269.2255859375,6065.046875
Chililabombwe,2022,7438.35546875,7461.6337890625,7495.4580078125,7410.00634765625,6525.6982421875,5431.90673828125,4568.88525390625,3807.322021484375,3735.233154296875,4819.2978515625,5517.333984375,6055.77001953125
Chingola,2022,7140.92919921875,7428.408203125,7248.1943359375,7280.63818359375,6522.70166015625,5521.07958984375,4703.72216796875,4037.304931640625,3889.369140625,5119.49560546875,5796.107421875,6235.80810546875
Kalulushi,2022,7499.83251953125,7724.08984375,7559.990234375,7468.97998046875,6604.6572265625,5559.3193359375,4718.904296875,3999.11181640625,3793.508544921875,4931.51025390625,5614.87353515625,6154.32421875
Kitwe,2022,6859.94384765625,7078.50830078125,7047.7802734375,6917.77685546875,6006.8681640625,5000.54638671875,4224.54052734375,3579.10888671875,3468.29345703125,4359.234375,4941.98388671875,5534.6572265625
Luanshya,2022,6970.8515625,7225.2529296875,7197.16748046875,7065.4658203125,6077.21484375,5018.4130859375,4198.74169921875,3524.581787109375,3377.47314453125,4260.82177734375,4918.74853515625,5589.45947265625
Lufwanyama,2022,7650.08251953125,7816.6337890625,7734.29345703125,7776.7890625,7102.16162109375,6156.734375,5321.4755859375,4529.36474609375,4323.96142578125,5826.50439453125,6441.12646484375,6978.40087890625
Masaiti,2022,7327.15966796875,7720.21044921875,7820.9248046875,7783.34521484375,6806.18212890625,5712.76953125,4997.2998046875,4183.3134765625,3719.835205078125,4951.31787109375,5396.27734375,5630.54736328125
Mpongwe,2022,7444.81640625,7711.3037109375,7734.71533203125,7563.287109375,6772.08154296875,5827.4013671875,5006.3955078125,4171.81884765625,3839.099365234375,5169.201171875,5604.57373046875,6154.9384765625
Mufulira,2022,7357.33251953125,7547.44677734375,7444.1845703125,7321.35302734375,6568.42138671875,5595.787109375,4828.61328125,4068.382568359375,3852.201416015625,4949.17138671875,5608.69140625,5956.71728515625
Ndola,2022,6859.9638671875,7146.27978515625,7207.1767578125,6999.50390625,5839.90673828125,4683.0654296875,3899.377685546875,3301.1748046875,3230.38037109375,3691.121337890625,4210.4453125,4977.2294921875
Chadiza,2022,6043.673828125,6354.81494140625,6966.15087890625,6874.53466796875,5923.10595703125,4950.38037109375,4432.98388671875,3706.02783203125,3150.847900390625,3257.54443359375,3606.274658203125,4236.447265625
Chipata,2022,6291.80908203125,6787.85107421875,7482.466796875,7203.36181640625,5968.146484375,4911.396484375,4280.67236328125,3545.618896484375,3056.75341796875,3144.701904296875,3435.65478515625,4002.993408203125
Katete,2022,5129.521484375,6116.9873046875,6869.22802734375,6473.45166015625,4892.95361328125,3901.377685546875,3383.113037109375,2944.71923828125,2625.266845703125,2839.731689453125,2859.49951171875,3082.41162109375
Lundazi,2022,6928.43212890625,6959.9111328125,7452.3896484375,7333.3193359375,6463.57275390625,5518.349609375,4803.0947265625,3950.209228515625,3402.54736328125,3401.396728515625,3699.178955078125,4429.81787109375
Mambwe,2022,7046.15234375,7561.99951171875,7885.7451171875,7745.06201171875,6670.89794921875,5457.361328125,4499.98583984375,3661.030029296875,3169.865234375,3232.304931640625,3408.91796875,4198.90869140625
Nyimba,2022,6360.50048828125,6908.453125,7328.705078125,7121.0810546875,5826.83544921875,4756.35693359375,3882.368896484375,3282.140869140625,2913.6787109375,3172.4833984375,3284.787109375,4149.6767578125
Petauke,2022,7380.82861328125,7864.0576171875,7879.8154296875,7753.13720703125,6833.67529296875,5838.01416015625,4780.40869140625,3826.83251953125,3295.070556640625,3706.891845703125,4261.52294921875,5853.14501953125
Chiengi,2022,5258.71142578125,5271.98486328125,5328.9697265625,5250.8984375,4914.90283203125,4377.4072265625,3477.264404296875,2529.41064453125,2888.571533203125,4088.894287109375,4935.86865234375,5102.2421875
Kawambwa,2022,7676.41015625,7539.2080078125,7740.93896484375,7681.69970703125,7191.90478515625,6432.22216796875,5696.2109375,4874.1171875,4408.6005859375,5891.81103515625,6982.8935546875,7232.1962890625
Mansa,2022,7438.9208984375,7578.16845703125,7657.890625,7510.4462890625,6831.8681640625,5948.4130859375,5246.4052734375,4439.30810546875,3815.578125,5229.421875,5942.33056640625,6288.2666015625
Milenge,2022,7657.2041015625,7770.2236328125,7729.525390625,7703.32568359375,7106.38037109375,6171.48046875,5524.48779296875,4640.0302734375,4114.4716796875,5588.55859375,6086.3203125,6590.85107421875
Mwense,2022,7513.0400390625,7519.328125,7788.72314453125,7699.56982421875,7112.69287109375,6296.21533203125,5529.83837890625,4760.46435546875,4124.39111328125,5505.68896484375,6658.939453125,6983.7001953125
Nchelenge,2022,4103.892578125,4211.34619140625,4275.52392578125,4322.431640625,4185.54931640625,3907.552978515625,2937.5048828125,2363.624755859375,2701.109375,3393.556396484375,4136.6767578125,4042.244384765625
Samfya,2022,5828.5478515625,6082.03466796875,5844.822265625,5987.5439453125,5606.57421875,4963.6064453125,4561.4765625,4045.012451171875,3726.51611328125,4361.9375,4974.47607421875,4948.81298828125
Chongwe,2022,7340.9248046875,7716.12841796875,7602.99658203125,7344.38330078125,6477.71533203125,5568.1064453125,4827.166015625,4041.394287109375,3419.806640625,3715.783935546875,4290.98486328125,5468.70458984375
Kafue,2022,7182.8662109375,7679.33544921875,7529.00634765625,7264.28759765625,6308.17431640625,5425.224609375,4743.9951171875,4013.877197265625,3360.578369140625,3478.907470703125,3862.958984375,5166.95361328125
Luangwa,2022,7545.1455078125,7934.8193359375,7642.17041015625,7154.26513671875,6261.6494140625,5397.58203125,4683.16943359375,3972.581298828125,3508.35595703125,3596.427734375,4207.59033203125,6053.59912109375
Lusaka,2022,5249.94189453125,5718.94580078125,5499.2529296875,5276.45947265625,4397.63916015625,3713.412353515625,3262.712646484375,2933.1015625,2776.63623046875,3056.923583984375,3391.80126953125,3822.365234375
Chama,2022,6926.591796875,7572.57275390625,7885.11865234375,7712.35986328125,7160.6982421875,6276.818359375,5473.8583984375,4486.85791015625,3758.75634765625,3632.056396484375,3941.520751953125,4485.35107421875
Chinsali,2022,6701.4482421875,7351.6005859375,7456.28515625,7210.93505859375,6775.98974609375,6208.6923828125,5653.20849609375,4924.84423828125,4344.01416015625,4455.43310546875,5209.796875,5682.296875
Isoka,2022,6345.79931640625,7435,7666.5380859375,7602.01171875,7220.3876953125,6468.75390625,5668.7099609375,4815.9462890625,4067.634765625,3855.154541015625,4361.83740234375,5132.3046875
Mpika,2022,7197.5810546875,7494.77587890625,7457.73779296875,7366.28515625,6772.61083984375,6066.587890625,5481.15966796875,4734.2509765625,4143.06982421875,4411.82763671875,4920.36083984375,5660.7109375
Nakonde,2022,5909.39990234375,7198.962890625,7249.3193359375,6999.1982421875,6542.0029296875,5557.96630859375,4686.89111328125,3944.85595703125,3477.2412109375,3746.539306640625,4129.751953125,4575.78515625
Chavuma,2022,5552.94482421875,6036.28662109375,6066.14599609375,5825.66259765625,5216.1259765625,4463.25732421875,3891.533935546875,3559.99951171875,3519.36181640625,4455.9228515625,4957.8203125,5493.10205078125
Kabompo,2022,7887.529296875,7834.28662109375,7909.9912109375,7911.05712890625,7530.3076171875,6958.15771484375,6419.42578125,5608.16357421875,5050.1591796875,6217.1240234375,7036.88525390625,7707.02685546875
Kasempa,2022,7736.01220703125,7824.35693359375,7823.7568359375,7836.7392578125,7219.70849609375,6399.87451171875,5806.693359375,4780.365234375,4263.44091796875,5857.32763671875,6414.978515625,7146.25048828125
Mufumbwe,2022,7729.0908203125,7885.53466796875,7810.330078125,7713.74951171875,7041.67724609375,6122.50244140625,5409.7724609375,4450.298828125,4020.731201171875,5532.48291015625,6173.07861328125,7123.79248046875
Mwinilunga,2022,8165.32861328125,7728.74853515625,7749.0712890625,7764.23876953125,7301.06787109375,6462.77197265625,5737.48876953125,5067.73095703125,5308.91650390625,6806.443359375,7415.58837890625,7959.1474609375
Solwezi,2022,7877.40283203125,7696.37841796875,7767.5283203125,7804.54443359375,7231.642578125,6319.068359375,5563.3935546875,4731.7939453125,4639.01416015625,6166.08544921875,6816.28515625,7303.2021484375
Zambezi,2022,6644.3681640625,6842.35498046875,6896.68603515625,6776.92626953125,6302.89599609375,5656.337890625,5077.2880859375,4426.66650390625,4068.590576171875,5328.9462890625,6112.3662109375,6711.90673828125
Chilubi,2022,6208.82666015625,6392.10498046875,5822.240234375,5945.6201171875,5771.74169921875,5194.3271484375,4655.19091796875,4138.02099609375,3766.81103515625,4156.70751953125,4919.2734375,5070.259765625
Kaputa,2022,6945.1044921875,6848.73388671875,7153.00048828125,7064.85791015625,6612.35498046875,5669.6767578125,4640.6552734375,3558.820556640625,3440.626953125,4676.6611328125,5686.17919921875,6324.26220703125
Kasama,2022,7145.078125,7558.29443359375,7551.2529296875,7443.1650390625,6794.08984375,6107.6142578125,5442.87158203125,4845.17431640625,4258.5625,4904.52685546875,5728.1982421875,6250.95263671875
Luwingu,2022,7460.06591796875,7709.78173828125,7638.12646484375,7628.19580078125,6933.796875,6099.763671875,5421.740234375,4852.47802734375,4232.1279296875,4954.6923828125,6132.703125,6591.17822265625
Mbala,2022,6513.3271484375,6987.1611328125,7206.58447265625,6982.9697265625,6461.134765625,5580.41943359375,4801.6181640625,4041.987548828125,3610.16455078125,4183.55322265625,4824.65087890625,5330.83837890625
Mporokoso,2022,7502.51025390625,7479.310546875,7520.13427734375,7496.7802734375,6933.94677734375,6197.70654296875,5522.46240234375,4840.765625,4413.24169921875,5468.546875,6648.20556640625,6893.13232421875
Mpulungu,2022,6993.126953125,6999.28271484375,7378.06591796875,7335.9375,6720.00537109375,5927.21630859375,5035.060546875,4259.07861328125,3916.95751953125,4690.04443359375,5658.8388671875,6350.57080078125
Mungwi,2022,6377.1240234375,7136.619140625,7296.4267578125,7011.96435546875,6592.5048828125,5946.98876953125,5175.98974609375,4371.4306640625,3846.28759765625,4298.3095703125,4885.14892578125,5274.18017578125
Choma,2022,6188.1962890625,6845.2900390625,6927.8681640625,6780.77294921875,5884.783203125,4819.24365234375,4036.531982421875,3418.341552734375,3108.60205078125,3263.286376953125,3494.664794921875,4199.0849609375
Gwembe,2022,6402.90869140625,6856.9912109375,6787.19189453125,6888.427734375,6486.2939453125,5720.94970703125,5015.04736328125,4154.82958984375,3419.090087890625,3124.6796875,3479.344970703125,4552.591796875
Itezhi-Tezhi,2022,6466.94873046875,7107.2373046875,6967.2509765625,6821.3916015625,5776.20654296875,4686.3271484375,3894.774169921875,3260.021728515625,2905.6904296875,3270.33544921875,3290.36376953125,4901.61474609375
Kalomo,2022,6067.880859375,6411.17138671875,6401.30859375,6265.28076171875,5249.171875,4300.8017578125,3674.95263671875,3135.5986328125,2853.2158203125,2943.751953125,3321.490966796875,4440.64013671875
Kazungula,2022,6818.92041015625,7069.85693359375,7010.25244140625,6840.35205078125,5909.82763671875,4975.1279296875,4290.38720703125,3558.85546875,3108.6669921875,3352.843505859375,3994.31005859375,5050.69677734375
Livingstone,2022,6989.51611328125,7060.142578125,6952.0625,6745.96923828125,5902.63623046875,4955.62646484375,4183.1494140625,3451.482421875,3000.836181640625,3137.204345703125,3686.733642578125,4808.90185546875
Mazabuka,2022,7108.04345703125,7432.49072265625,7325.3154296875,7058.4033203125,6160.4248046875,5210.04833984375,4533.3623046875,3858.47265625,3442.658447265625,3666.112548828125,3975.758544921875,5153.8154296875
Monze,2022,6473.08349609375,7133.2109375,7185.17822265625,6899.041015625,5957.16943359375,4855.9404296875,4041.425048828125,3385.566162109375,3010.71923828125,3122.265380859375,3239.0439453125,4393.8583984375
Namwala,2022,7260.98779296875,7494.0146484375,7401.69287109375,7253.9560546875,6299.61865234375,5293.90771484375,4693.65234375,3847.08642578125,3381.6728515625,3935.0009765625,4165.48779296875,6101.62060546875
Siavonga,2022,6616.1455078125,6930.365234375,6692.21533203125,6722.9345703125,6241.44970703125,5463.48193359375,4602.548828125,3719.552734375,3110.13134765625,2913.095703125,3348.21875,4711.8896484375
Sinazongwe,2022,6199.56201171875,6578.04833984375,6492.60107421875,6533.56884765625,5921.58447265625,5062.31298828125,4473.0107421875,3912.686279296875,3247.478271484375,3104.63720703125,3357.69873046875,3900.907958984375
Kalabo,2022,5040.673828125,5523.11572265625,5620.2021484375,5625.7275390625,5049.5029296875,4504.9296875,4032.483642578125,3553.288818359375,3465.49951171875,4173.28369140625,4798.4453125,5094.05712890625
Kaoma,2022,7134.1826171875,7212.55517578125,7280.677734375,7068.8525390625,6344.6650390625,5534.68603515625,5034.544921875,4329.91259765625,3886.48681640625,5133.78955078125,5799.84423828125,6663.58837890625
